time,ax,ay,az,wx,wy,wz,Bx,By,Bz
0.084639,0,0,0,0,0,0,0,0,0
0.104639,-0.034,0.0242,-0.032,0,0,0,40.35,13.425,4.275
0.124639,-0.0107,-0.0203,0.0425,-0.0182,-0.0417,0.0328,40.35,13.425,4.275
0.144639,-0.0616,-0.0224,0.1354,-0.0182,-0.0417,0.0328,40.35,13.425,4.275
0.164639,-0.0465,-0.0085,0.1632,-0.0182,-0.0417,0.0328,41.325,13.65,4.05
0.184639,0.0589,0.0432,0.0337,-0.0047,-0.0267,0.049,41.325,13.65,4.05
0.204639,0.1829,0.0389,-0.102,-0.0047,-0.0267,0.049,41.325,13.65,4.05
0.224639,0.2092,0.0963,-0.1261,-0.0047,-0.0267,0.049,41.325,13.65,4.05
0.244639,0.2096,0.0162,-0.0146,-0.0047,-0.0267,0.049,41.25,12.975,3.975
0.264639,0.0696,0.0314,0.0356,0.0041,-0.0027,0.0102,41.25,12.975,3.975
0.284639,-0.0966,0.0576,0.1277,0.0041,-0.0027,0.0102,41.25,12.975,3.975
0.304639,-0.1531,0.0902,0.0908,0.0041,-0.0027,0.0102,41.25,13.425,4.35
0.324639,-0.10425,0.1029,0.0008,-0.0014,0.0385,-0.0211,41.25,13.425,4.35
0.344639,-0.15,0.0662,0.0886,-0.0014,0.0385,-0.0211,41.25,13.425,4.35
0.364639,-0.1093,-0.0583,0.1898,-0.0014,0.0385,-0.0211,41.25,13.425,4.35
0.384639,-0.012,-0.0705,0.0313,-0.0014,0.0385,-0.0211,41.325,13.05,4.05
0.404639,0.0764,-0.0873,-0.0187,-0.0104,0.0431,0.0035,41.325,13.05,4.05
0.424639,0.15,0.056,0.0156,-0.0104,0.0431,0.0035,41.325,13.05,4.05
0.444639,0.1165,0.1511,0.0998,-0.0104,0.0431,0.0035,41.55,13.425,3.525
0.464639,0.0382,0.1474,0.0816,0.0144,0.0735,-0.0166,41.55,13.425,3.525
0.484639,0.0032,0.0669,0.0472,0.0144,0.0735,-0.0166,41.55,13.425,3.525
0.504639,-0.054,-0.0178,0.0788,0.0144,0.0735,-0.0166,41.55,13.425,3.525
0.524639,-0.0503,-0.0641,0.0538,0.0144,0.0735,-0.0166,41.1,12.825,4.575
0.544639,0.0587,-0.0344,-0.06905,0.0144,0.0421,-0.0289,41.1,12.825,4.575
0.564639,0.07035,0.0571,-0.2447,0.0144,0.0421,-0.0289,41.1,12.825,4.575
0.584639,-0.1041,0.1678,0.0822,0.0144,0.0421,-0.0289,41.25,12.7875,4.725
0.604639,-0.0405,0.0848,-0.0495,0,0.0649,-0.0125,41.4,12.75,4.875
0.624639,-0.0637,0.1268,0.0862,0,0.0649,-0.0125,41.4,12.75,4.875
0.644639,-0.1021,0.0343,0.0243,0,0.0649,-0.0125,41.4,12.75,4.875
0.664639,0.0487,-0.0536,0.1182,0,0.0649,-0.0125,41.55,13.8,4.875
0.684639,0.0811,-0.0213,-0.0065,0.0339,0.0113,0,41.55,13.8,4.875
0.704639,-0.02445,0.0504,0.03835,0.0339,0.0113,0,41.55,13.8,4.875
0.724639,-0.0822,0.0463,0.0776,0.0339,0.0113,0,41.1,13.125,4.575
0.744639,-0.05755,0.0285,0.00315,0.0307,0.0174,-0.0108,41.1,13.125,4.575
0.764639,-0.01,0.0227,-0.0369,0.0307,0.0174,-0.0108,41.1,13.125,4.575
0.784639,0.0313,0.0712,-0.0908,0.0307,0.0174,-0.0108,41.1,13.125,4.575
0.804639,-0.0087,0.0534,-0.0192,0.0307,0.0174,-0.0108,41.625,13.5,5.175
0.824639,-0.038,0.0143,-0.0323,0.0301,0.0086,-0.0185,41.625,13.5,5.175
0.844639,-0.0861,-0.0193,0.0442,0.0301,0.0086,-0.0185,41.625,13.5,5.175
0.864639,-0.0274,0.018,-0.0526,0.0301,0.0086,-0.0185,41.85,13.425,4.65
0.884639,-0.0306,0.0553,0.0008,0.0307,0.0061,-0.013,41.85,13.425,4.65
0.904639,-0.0426,0.0538,0.005,0.0307,0.0061,-0.013,41.85,13.425,4.65
0.924639,-0.0619,0.0219,-0.017,0.0307,0.0061,-0.013,41.85,13.425,4.65
0.944639,-0.073,0.0349,0.0241,0.0251,0.0023,-0.0053,41.85,13.725,4.65
0.964639,-0.0772,0.0701,-0.1099,0.0195,-0.0015,0.0024,41.85,13.725,4.65
0.984639,-0.0347,-0.0044,0.0063,0.0195,-0.0015,0.0024,41.85,13.725,4.65
1.004639,-0.0726,-0.0076,-0.0012,0.0195,-0.0015,0.0024,41.625,13.575,3.45
1.024639,-0.0167,0.0558,-0.0274,0.0108,-0.0153,0.0021,41.625,13.575,3.45
1.044639,0.037,0.0861,0.0006,0.0108,-0.0153,0.0021,41.625,13.575,3.45
1.064639,0.0736,0.0872,0.0574,0.0108,-0.0153,0.0021,41.625,13.575,3.45
1.084639,0.033,0.0649,-0.0345,0.0158,-0.0136,0.0008,40.725,13.725,4.35
1.104639,0.0169,0.0316,0.07775,0.0208,-0.0119,-0.0005,40.725,13.725,4.35
1.124639,0.0713,0.0515,-0.0375,0.0208,-0.0119,-0.0005,40.725,13.725,4.35
1.144639,-0.0795,0.1299,0.0011,0.0208,-0.0119,-0.0005,40.95,13.575,4.125
1.164639,-0.025,0.1133,0.073,0,0.0286,0.0044,40.95,13.575,4.125
1.184639,0.0947,0.0936,-0.0487,0,0.0286,0.0044,40.95,13.575,4.125
1.204639,-0.0153,0.02425,-0.0289,0,0.0286,0.0044,40.95,13.575,4.125
1.224639,-0.0229,-0.0178,0.0678,0.01315,0.014,0.00685,40.725,13.65,4.95
1.244639,-0.0766,0.0594,-0.0243,0.0263,-0.0006,0.0093,40.725,13.65,4.95
1.264639,0.0051,0.1255,-0.0525,0.0263,-0.0006,0.0093,40.725,13.65,4.95
1.284639,0.0287,0.0763,-0.0328,0.0263,-0.0006,0.0093,41.625,13.65,4.575
1.304639,0.0064,-0.00715,-0.0291,0.0226,-0.0027,0.0005,41.625,13.65,4.575
1.324639,-0.0455,-0.047,0.0148,0.0226,-0.0027,0.0005,41.625,13.65,4.575
1.344639,-0.0975,-0.0433,0.1117,0.0226,-0.0027,0.0005,41.625,13.65,4.575
1.364639,-0.06205,0.0447,-0.07485,0.0226,-0.0027,0.0005,41.625,13.65,4.575
1.384639,-0.00615,0.09155,-0.2142,0.0243,-0.0075,0.0006,41.4,13.875,4.65
1.404639,-0.0047,0.1177,-0.12125,0.0243,-0.0075,0.0006,41.4,13.875,4.65
1.424639,-0.0407,0.0447,-0.0247,0.0243,-0.0075,0.0006,41.55,13.725,3.975
1.444639,-0.0646,-0.059,0.104,0.0072,-0.0194,-0.0038,41.55,13.725,3.975
1.464639,-0.0103,-0.0455,0.0193,0.0072,-0.0194,-0.0038,41.55,13.725,3.975
1.484639,-0.0051,0.01065,-0.09245,0.0072,-0.0194,-0.0038,41.55,13.725,3.975
1.504639,0.0178,0.0679,-0.21,0.0128,-0.0258,-0.0035,41.25,13.575,3.75
1.524639,-0.0306,0.071,-0.1458,0.0128,-0.0258,-0.0035,41.25,13.575,3.75
1.544639,-0.043,0.0117,-0.0272,0.0128,-0.0258,-0.0035,41.25,13.575,3.75
1.564639,0.0095,-0.0425,-0.0987,0.0128,-0.0258,-0.0035,41.1,14.175,3.825
1.584639,-0.0059,-0.0409,-0.1845,0.0087,-0.0383,-0.009,41.1,14.175,3.825
1.604639,-0.0073,-0.0013,-0.1872,0.0087,-0.0383,-0.009,41.1,14.175,3.825
1.624639,0.0248,0.052,-0.1566,0.0087,-0.0383,-0.009,40.8,13.05,4.05
1.644639,0.0387,-0.02725,-0.0306,0.0179,-0.0194,-0.0111,40.8,13.05,4.05
1.664639,0.0341,-0.0977,0.0063,0.0179,-0.0194,-0.0111,40.8,13.05,4.05
1.684639,0.0922,-0.0831,-0.1655,0.0179,-0.0194,-0.0111,40.8,13.05,4.05
1.704639,-0.0988,0.0257,-0.2722,0.0179,-0.0194,-0.0111,41.85,13.725,3.825
1.724639,-0.0774,0.0698,0.1344,0.0223,0.0246,-0.0194,41.85,13.725,3.825
1.744639,0.0898,0.0223,-0.1464,0.0223,0.0246,-0.0194,41.85,13.725,3.825
1.764639,0.0044,0.0508,0.0446,0.0223,0.0246,-0.0194,41.85,13.725,3.825
1.784639,0.0135,-0.1501,0.0877,0.0745,-0.02,-0.0148,40.95,14.025,4.575
1.804639,0.0278,-0.1058,-0.1455,0.0745,-0.02,-0.0148,40.95,14.025,4.575
1.824639,0.0749,0.0909,-0.1973,0.0745,-0.02,-0.0148,40.95,14.025,4.575
1.844639,0.0348,0.1926,-0.2033,0.0745,-0.02,-0.0148,41.025,13.425,3.75
1.864639,0.0388,0.1548,-0.0572,0.0899,0.0014,-0.0195,41.025,13.425,3.75
1.884639,-0.0177,-0.1117,0.152,0.0899,0.0014,-0.0195,41.025,13.425,3.75
1.904639,-0.0364,-0.187,0.0822,0.0899,0.0014,-0.0195,41.2125,13.65,3.5625
1.924639,-0.0256,0.0254,-0.0163,0.117,0.0162,-0.0177,41.4,13.875,3.375
1.944639,0.0192,0.1435,-0.2577,0.117,0.0162,-0.0177,41.4,13.875,3.375
1.964639,-0.0072,0.1823,-0.2603,0.117,0.0162,-0.0177,41.4,13.875,3.375
1.984639,-0.0674,0.0919,-0.2234,0.117,0.0162,-0.0177,40.8,13.725,3.975
2.004639,-0.1206,-0.032,-0.2277,0.1092,0.0142,-0.0115,40.8,13.725,3.975
2.024639,-0.1325,-0.0364,-0.1802,0.1092,0.0142,-0.0115,40.8,13.725,3.975
2.044639,-0.11755,-0.031,-0.14635,0.1092,0.0142,-0.0115,41.25,14.175,4.575
2.064639,-0.13795,-0.0415,-0.1207,0.04,0.0002,0.0041,41.25,14.175,4.575
2.084639,-0.1241,-0.0335,-0.1379,0.04,0.0002,0.0041,41.25,14.175,4.575
2.104639,-0.0682,0.0055,-0.1758,0.04,0.0002,0.0041,41.25,14.175,4.575
2.124639,-0.0363,0.0917,-0.2815,0.04,0.0002,0.0041,41.1,13.8,4.05
2.144639,-0.003,0.0866,-0.3341,0.0342,-0.0504,0.0244,41.1,13.8,4.05
2.164639,-0.0389,0.0055,-0.2978,0.0342,-0.0504,0.0244,41.1,13.8,4.05
2.184639,-0.0462,-0.0417,-0.3111,0.0342,-0.0504,0.0244,40.95,13.7625,3.7875
