time,ax,ay,az,wx,wy,wz,Bx,By,Bz
0.202164,0,0,0,0,0,0,0,0,0
0.222164,-0.064,0.018,0.0853,0.0122,-0.0603,0.0011,39.15,12.15,5.55
0.242164,-0.064,0.018,0.0853,0.0122,-0.0603,0.0011,39.15,12.15,5.55
0.262164,-0.1061,0.0536,0.1257,-0.0012,-0.0644,-0.0049,40.8,12.45,5.4
0.282164,-0.1934,0.0848,0.0649,-0.0012,-0.0644,-0.0049,40.8,12.45,5.4
0.302164,-0.1879,0.114,-0.0024,-0.0097,-0.06495,-0.01515,40.8,12.45,5.4
0.322164,-0.1592,0.0522,0.0004,-0.0182,-0.0655,-0.0254,41.55,12.45,5.175
0.342164,-0.14965,0.0385,0.03605,-0.0182,-0.0655,-0.0254,41.55,12.45,5.175
0.362164,-0.1344,0.054,-0.0129,-0.0182,-0.0655,-0.0254,41.55,12.45,5.175
0.382164,-0.09335,0.05215,0.01025,-0.033,-0.0767,-0.0345,41.55,12.45,5.175
0.402164,-0.0549,0.1126,-0.0094,-0.033,-0.0767,-0.0345,40.875,11.85,5.4
0.422164,-0.0399,0.08435,0.0809,-0.033,-0.0767,-0.0345,40.875,11.85,5.4
0.442164,-0.0914,0.039,0.0484,-0.033,-0.0767,-0.0345,40.875,11.85,5.4
0.462164,-0.1603,0.015,0.052,-0.0264,-0.0938,-0.0324,40.95,12.3,4.8
0.482164,-0.2037,0.0106,-0.0086,-0.0264,-0.0938,-0.0324,40.95,12.3,4.8
0.502164,-0.2234,0.0445,0.016,-0.0264,-0.0938,-0.0324,40.95,12.3,4.8
0.522164,-0.214,0.0885,-0.101,-0.0185,-0.0822,-0.0396,40.575,12.3,4.275
0.542164,-0.1214,0.1872,-0.067,-0.0185,-0.0822,-0.0396,40.575,12.3,4.275
0.562164,-0.14475,0.1486,-0.24875,-0.0185,-0.0822,-0.0396,40.575,12.3,4.275
0.582164,-0.1253,0.0532,-0.0849,-0.0185,-0.0822,-0.0396,40.575,12.3,4.275
0.602164,-0.0784,-0.0082,-0.0209,-0.0229,-0.1049,-0.0075,39.45,12.6,4.2
0.622164,0.0392,0.063,-0.3213,-0.0229,-0.1049,-0.0075,39.45,12.6,4.2
0.642164,0.1997,0.068,0.4298,-0.0229,-0.1049,-0.0075,39.45,12.6,4.2
0.662164,0.2486,0.0648,-0.0947,-0.0188,-0.1538,-0.0142,39.45,12.6,4.2
0.682164,0.0914,0.0446,-0.5463,-0.0188,-0.1538,-0.0142,40.35,12.375,4.125
0.702164,0.0822,-0.0042,0.1601,-0.0188,-0.1538,-0.0142,40.35,12.375,4.125
0.722164,0.0339,0.0412,0.0709,-0.02865,-0.15175,-0.04015,40.35,12.375,4.125
0.742164,0.0104,0.0696,-0.091,-0.0385,-0.1497,-0.0661,39.45,12.15,4.5
0.762164,0.0233,0.1122,-0.2713,-0.0385,-0.1497,-0.0661,39.45,12.15,4.5
0.782164,-0.0149,0.0498,-0.1066,-0.0385,-0.1497,-0.0661,39.45,12.15,4.5
0.802164,-0.069,-0.0799,0.0199,-0.0069,-0.1237,-0.1168,39.75,12.225,4.125
