time,ax,ay,az,wx,wy,wz,Bx,By,Bz
1.356095,0.0208,0.1045,0.3249,0.4392,0.0614,0.0192,43.125,18.225,1.65
1.376095,-0.0808,-0.0848,0.4869,0.4392,0.0614,0.0192,43.125,18.225,1.65
1.396095,-0.1684,-0.184,0.5426,0.4392,0.0614,0.0192,43.05,18.525,1.65
1.416095,-0.1331,0.1427,-0.1716,0.5576,0.0043,0.0254,43.05,18.525,1.65
1.436095,-0.2911,0.3122,-0.3823,0.5576,0.0043,0.0254,43.05,18.525,1.65
1.456095,-0.3417,0.3436,-0.6713,0.5576,0.0043,0.0254,42.75,17.925,1.35
1.476095,-0.3099,0.3786,-0.6944,0.4883,-0.02595,0.0428,42.75,17.925,1.35
1.496095,-0.2198,0.1779,-0.4524,0.419,-0.0562,0.0602,42.75,17.925,1.35
1.516095,0.015,0.0289,-0.4399,0.419,-0.0562,0.0602,43.425,18.75,1.125
1.536095,0.0151,0.2604,-0.3996,0.419,-0.0562,0.0602,43.425,18.75,1.125
1.556095,-0.03595,0.42455,-0.3634,0.3326,-0.1158,0.0622,43.425,18.75,1.125
1.576095,0.03695,0.4048,-0.6055,0.3326,-0.1158,0.0622,43.425,18.75,1.125
1.596095,-0.0353,0.1264,-1.0019,0.3326,-0.1158,0.0622,43.725,18,-0.075
1.616095,-0.1577,0.0894,-0.6803,0.3124,-0.1512,0.0725,43.725,18,-0.075
1.636095,-0.0656,0.3809,-1.5391,0.3124,-0.1512,0.0725,43.725,18,-0.075
1.656095,0.1513,0.9236,-1.0841,0.3124,-0.1512,0.0725,43.05,16.95,-0.45
1.676095,0.3893,0.8612,-0.9746,0.3124,-0.1512,0.0725,43.05,16.95,-0.45
1.696095,0.1914,0.3919,-0.49565,0.2449,-0.2016,0.1017,43.05,16.95,-0.45
1.716095,-0.075,0.42,-0.9599,0.2449,-0.2016,0.1017,43.05,16.95,-0.45
1.736095,0.2455,1.5735,-1.7177,0.2449,-0.2016,0.1017,43.425,16.5,-1.575
1.756095,0.0188,2.7238,-2.0556,0.2077,-0.164,0.0765,43.425,16.5,-1.575
1.776095,-0.0698,2.7789,-1.882,0.2077,-0.164,0.0765,43.425,16.5,-1.575
1.796095,-0.0175,2.6105,-1.4643,0.2077,-0.164,0.0765,43.425,16.5,-1.575
1.816095,-0.0398,3.242,-2.5911,0.2077,-0.164,0.0765,43.05,17.025,-1.875
1.836095,-0.0277,5.396,-3.399,-0.1723,-0.1842,-0.0199,43.05,17.025,-1.875
1.856095,-0.1885,7.4588,-2.8596,-0.1723,-0.1842,-0.0199,43.05,17.025,-1.875
1.876095,-0.3334,8.5118,-1.6774,-0.1723,-0.1842,-0.0199,43.8,16.65,-1.65
1.896095,-0.464,9.1074,-1.6383,-0.9476,-0.3364,-0.0396,43.8,16.65,-1.65
1.916095,-0.4866,10.5292,-3.4257,-0.9476,-0.3364,-0.0396,43.8,16.65,-1.65
1.936095,-0.6273,11.776,-3.14795,-0.9476,-0.3364,-0.0396,43.425,16.8,-1.125
1.956095,-0.0195,11.2669,-1.7502,-0.9476,-0.3364,-0.0396,43.425,16.8,-1.125
1.976095,0.3775,9.7648,-2.0176,-1.6473,-0.4215,-0.0938,43.425,16.8,-1.125
1.996095,-1.2436,8.709,-2.1902,-1.6473,-0.4215,-0.0938,43.425,16.8,-1.125
