time,ax,ay,az,wx,wy,wz,Bx,By,Bz
0.050569,0,0,0,0,0,0,0,0,0
0.070569,-0.03,0.0204,0.0199,0,0,0,41.475,15.15,5.775
0.090569,-0.082,0.0545,0.034,0.0397,-0.0368,0.0041,41.475,15.15,5.775
0.110569,0.0058,0.0007,-0.0473,0.0397,-0.0368,0.0041,41.475,15.15,5.775
0.130569,-0.0149,0.052,-0.1081,0.0397,-0.0368,0.0041,41.475,15.15,5.775
0.150569,-0.1776,0.1347,0.187,0.0255,0.0006,-0.0002,41.55,14.7,4.95
0.170569,-0.0071,0.0684,-0.1649,0.0255,0.0006,-0.0002,41.55,14.7,4.95
0.190569,-0.0625,0.0334,0.1738,0.0255,0.0006,-0.0002,41.55,14.7,4.95
0.210569,-0.0197,-0.0855,0.165,0.0255,0.0006,-0.0002,41.175,14.325,4.575
0.230569,-0.00035,0.0146,-0.20105,0.0394,-0.0228,-0.0032,41.175,14.325,4.575
0.250569,0.0567,0.1009,-0.179,0.0394,-0.0228,-0.0032,41.175,14.325,4.575
0.270569,-0.0466,0.1112,-0.0655,0.0394,-0.0228,-0.0032,41.25,14.6625,4.4625
0.290569,-0.1098,0.0242,0.0145,0.0391,0.0076,-0.0144,41.325,15,4.35
0.310569,-0.0619,-0.0391,-0.028,0.0391,0.0076,-0.0144,41.325,15,4.35
0.330569,-0.0327,-0.0342,-0.0799,0.0391,0.0076,-0.0144,41.325,15,4.35
0.350569,0.0034,-0.0111,-0.2154,0.0391,0.0076,-0.0144,41.925,14.925,4.875
0.370569,-0.0129,-0.0093,-0.1887,0.0444,0.0389,-0.0177,41.925,14.925,4.875
0.390569,-0.0557,-0.0385,-0.1163,0.0444,0.0389,-0.0177,41.925,14.925,4.875
0.410569,-0.0412,-0.0465,-0.1389,0.0444,0.0389,-0.0177,41.925,14.475,4.65
0.430569,-0.0311,-0.066,-0.2196,0.042,0.0548,-0.027,41.925,14.025,4.425
0.450569,-0.0096,-0.0418,-0.3021,0.042,0.0548,-0.027,41.925,14.025,4.425
0.470569,-0.0125,-0.0841,-0.2942,0.042,0.0548,-0.027,41.925,14.025,4.425
0.490569,-0.0262,-0.0909,-0.1706,0.042,0.0548,-0.027,41.85,14.925,4.125
0.510569,-0.066,-0.1175,-0.0711,0.0591,0.0797,-0.0313,41.85,14.925,4.125
0.530569,-0.0609,-0.162,-0.0714,0.0591,0.0797,-0.0313,41.85,14.925,4.125
0.550569,0.0358,-0.1617,-0.1242,0.0591,0.0797,-0.0313,42.15,15.375,4.65
0.570569,0.0622,-0.175,-0.1313,0.1487,0.1058,-0.0322,42.15,15.375,4.65
0.590569,0.095,-0.1272,-0.1196,0.1487,0.1058,-0.0322,42.15,15.375,4.65
0.610569,0.0294,-0.0692,-0.1883,0.1487,0.1058,-0.0322,42.15,15.375,4.65
0.630569,-0.049,-0.0502,-0.1249,0.1487,0.1058,-0.0322,41.25,14.625,4.65
0.650569,0.0747,-0.1976,-0.1609,0.2651,0.1526,-0.0386,41.25,14.625,4.65
0.670569,0.08995,-0.12015,-0.4298,0.2651,0.1526,-0.0386,41.25,14.625,4.65
0.690569,-0.0673,-0.0313,-0.2099,0.2651,0.1526,-0.0386,41.325,14.625,5.25
0.710569,0.1419,-0.0618,-0.5341,0.3262,0.1828,-0.0244,41.325,14.625,5.25
0.730569,0.0476,-0.1167,-0.1582,0.3262,0.1828,-0.0244,41.325,14.625,5.25
0.750569,-0.0483,-0.1632,-0.3059,0.3262,0.1828,-0.0244,41.325,14.625,5.25
0.770569,-0.0563,0.004,-0.4934,0.3262,0.1828,-0.0244,41.475,15.225,5.55
0.790569,-0.0863,0.0299,-0.3196,0.3772,0.1277,-0.0108,41.475,15.225,5.55
0.810569,-0.1562,0.0091,-0.1168,0.3772,0.1277,-0.0108,41.475,15.225,5.55
0.830569,-0.1107,-0.1264,-0.1171,0.3772,0.1277,-0.0108,41.775,15.375,5.325
0.850569,0.025,-0.1299,-0.3084,0.4012,0.0715,0.0125,41.775,15.375,5.325
0.870569,0.0087,-0.0377,-0.3286,0.4012,0.0715,0.0125,41.775,15.375,5.325
0.890569,-0.0366,0.0777,-0.5755,0.4012,0.0715,0.0125,41.775,15.375,5.325
0.910569,-0.1114,0.0779,-0.3829,0.41615,0.03825,0.01915,41.25,14.475,5.55
0.930569,-0.138,-0.0093,-0.0642,0.4311,0.005,0.0258,41.25,14.475,5.55
0.950569,-0.0706,-0.1458,-0.1742,0.4311,0.005,0.0258,41.25,14.475,5.55
0.970569,0.0369,-0.0942,-0.0392,0.4311,0.005,0.0258,41.625,14.55,5.55
0.990569,0.0312,-0.0617,-0.0396,0.4013,-0.051,0.0408,41.625,14.55,5.55
1.010569,0.0483,-0.0504,0.2051,0.4013,-0.051,0.0408,41.625,14.55,5.55
1.030569,0.2625,0.0431,-0.059,0.4013,-0.051,0.0408,41.625,14.55,5.55
1.050569,0.39655,0.1343,-0.05445,0.4013,-0.051,0.0408,41.925,14.925,4.95
1.070569,0.3765,0.1402,0.0429,0.4467,-0.0754,0.0646,41.925,14.925,4.95
1.090569,0.1561,0.2149,-0.0256,0.4467,-0.0754,0.0646,41.925,14.925,4.95
1.110569,0.082,0.2547,-0.1557,0.4467,-0.0754,0.0646,41.925,15,4.35
1.130569,-0.0318,0.206,-0.2729,0.5359,-0.045,0.0615,41.925,15,4.35
1.150569,0.14,0.0484,-0.6148,0.5359,-0.045,0.0615,41.925,15,4.35
1.170569,-0.0198,-0.1387,-0.6313,0.5359,-0.045,0.0615,41.925,15,4.35
1.190569,0.0436,-0.1862,-0.6166,0.6012,-0.0035,0.0553,41.325,14.325,4.125
1.210569,0.0283,0.3142,-1.0788,0.6012,-0.0035,0.0553,41.325,14.325,4.125
1.230569,0.1223,0.3864,-0.7599,0.6012,-0.0035,0.0553,41.325,14.325,4.125
1.250569,0.4768,0.1798,-0.642,0.6012,-0.0035,0.0553,41.775,14.4,3.75
1.270569,0.339,-0.2412,-0.7384,0.5675,-0.0038,0.0356,41.775,14.4,3.75
1.290569,0.0937,-0.1353,-0.8876,0.5675,-0.0038,0.0356,41.775,14.4,3.75
1.310569,0.1261,0.2374,-0.905,0.5675,-0.0038,0.0356,41.775,14.4,3.75
1.330569,-0.0902,0.53655,-1.45275,0.5675,-0.0038,0.0356,41.85,14.1,3.45
1.350569,-0.129,0.7885,-1.726,0.5727,-0.0195,0.0363,41.85,14.1,3.45
1.370569,-0.2093,0.2829,-1.4131,0.5727,-0.0195,0.0363,41.85,14.1,3.45
1.390569,-0.06845,-0.2635,-0.7952,0.5727,-0.0195,0.0363,41.775,13.425,2.85
1.410569,0.009,0.20995,-1.54325,0.4032,-0.0412,0.0564,41.775,13.425,2.85
1.430569,-0.2567,1.2213,-2.299,0.4032,-0.0412,0.0564,41.775,13.425,2.85
1.450569,-0.5044,1.1151,-2.1614,0.4032,-0.0412,0.0564,41.55,13.5,2.8125
1.470569,-0.3016,1.3769,-3.0583,0.3482,-0.1059,0.06365,41.325,13.575,2.775
1.490569,0.8763,2.9364,-4.2912,0.2932,-0.1706,0.0709,41.325,13.575,2.775
1.510569,0.9333,3.7789,-2.6211,0.2932,-0.1706,0.0709,41.325,13.575,2.775
1.530569,-0.0268,0.9422,-1.7141,0.2932,-0.1706,0.0709,41.475,13.05,1.95
1.550569,0.5028,-0.2057,-2.5312,-0.2469,-0.2223,0.037,41.475,13.05,1.95
1.570569,1.411,4.684,-3.7268,-0.2469,-0.2223,0.037,41.475,13.05,1.95
1.590569,1.0007,7.9992,-4.1962,-0.2469,-0.2223,0.037,41.475,13.05,1.95
1.610569,-0.7796,5.03925,-2.1853,-0.2469,-0.2223,0.037,41.25,13.05,2.175
1.630569,-1.2044,6.0625,-5.9468,-0.7374,-0.0942,-0.0023,41.25,13.05,2.175
1.650569,1.6639,10.798,-9.9442,-0.7374,-0.0942,-0.0023,41.25,13.05,2.175
1.670569,2.8342,15.3668,-3.4124,-0.7374,-0.0942,-0.0023,42.375,12.675,3.825
1.690569,-1.0494,9.7932,-1.9878,-1.7046,-0.126,-0.0002,42.375,12.675,3.825
1.710569,-2.6138,3.1851,1.2812,-1.7046,-0.126,-0.0002,42.375,12.675,3.825
1.730569,1.6939,8.0052,-7.3633,-1.7046,-0.126,-0.0002,42.375,12.675,3.825
1.750569,0.6285,12.7542,-3.8686,-1.8309,-0.2712,-0.1562,42.45,12.825,4.875
1.770569,-4.5571,4.1129,-5.3106,-1.8309,-0.2712,-0.1562,42.45,12.825,4.875
1.790569,1.2778,-7.65355,-0.19835,-1.8309,-0.2712,-0.1562,42.45,12.825,4.875
1.810569,3.5343,4.4191,-10.0254,-1.8309,-0.2712,-0.1562,41.475,13.2,5.925
1.830569,-1.5247,10.5084,-8.3832,-0.9835,-0.6525,-0.1127,41.475,13.2,5.925
1.850569,-1.4718,8.6442,-6.5438,-0.9835,-0.6525,-0.1127,41.475,13.2,5.925
1.870569,-0.8811,1.9257,1.3439,-0.9835,-0.6525,-0.1127,41.475,13.2,5.925
1.890569,-0.989,3.817,-1.2119,-0.0084,-0.5907,0.281,41.025,13.425,5.85
1.910569,7.7296,-2.809,1.02,-0.0084,-0.5907,0.281,41.025,13.425,5.85
1.930569,0.5202,-32.2346,15.1804,-0.0084,-0.5907,0.281,41.025,13.425,5.85
1.950569,-11.9079,-68.9605,14.4475,-0.0084,-0.5907,0.281,42.15,12.45,5.025
1.970569,-1.9327,-38.936,74.4579,2.9171,0.5456,1.5952,42.15,12.45,5.025
1.990569,-2.4468,-15.0453,-9.3731,2.9171,0.5456,1.5952,42.15,12.45,5.025
2.010569,8.4564,11.2426,-32.6256,2.9171,0.5456,1.5952,42.45,6.45,6.675
2.030569,8.4343,57.26,-21.7151,7.2485,0.1481,2.0634,42.45,6.45,6.675
2.050569,-4.3076,29.2004,-12.5424,7.2485,0.1481,2.0634,42.45,6.45,6.675
2.070569,5.08255,-11.998,-3.09875,7.2485,0.1481,2.0634,42.45,6.45,6.675
2.090569,1.91,-4.2926,0.7493,5.00485,-0.1445,0.96285,43.05,3.075,4.95
2.110569,1.0683,2.31965,-5.75945,2.7612,-0.4371,-0.1377,43.05,3.075,4.95
2.130569,-4.0877,16.2581,-0.8436,2.7612,-0.4371,-0.1377,43.05,3.075,4.95
2.150569,-6.5684,5.8812,4.4074,2.7612,-0.4371,-0.1377,42.75,3,2.85
2.170569,-5.99545,-2.8402,12.72635,3.1315,-0.9908,0.2645,42.75,3,2.85
2.190569,-1.8474,1.0255,14.0147,3.1315,-0.9908,0.2645,42.75,3,2.85
2.210569,-2.5479,10.3425,9.2775,3.1315,-0.9908,0.2645,42.75,3,2.85
2.230569,0.1879,12.0345,13.6485,3.1315,-0.9908,0.2645,42.375,2.4,-0.075
2.250569,6.3821,6.5685,-0.3663,2.103,-1.4812,0.7851,42.375,2.4,-0.075
2.270569,3.69415,11.49825,-7.12855,2.103,-1.4812,0.7851,42.375,2.4,-0.075
2.290569,1.86835,4.7221,-2.5377,2.103,-1.4812,0.7851,41.55,-0.3,-4.05
2.310569,0.5416,0.4008,1.7012,0.0785,-0.414,-0.0727,41.55,-0.3,-4.05
2.330569,-0.4895,-2.0916,-2.7065,0.0785,-0.414,-0.0727,41.55,-0.3,-4.05
2.350569,0.6399,1.5724,-3.3361,0.0785,-0.414,-0.0727,41.55,-0.3,-4.05
2.370569,1.7735,5.4086,0.5017,0.0785,-0.414,-0.0727,41.85,-0.15,-5.175
2.390569,1.2824,4.8258,-0.2956,-0.5608,0.1529,-0.015,41.85,-0.15,-5.175
2.410569,-0.804,4.247,-2.0796,-0.5608,0.1529,-0.015,41.85,-0.15,-5.175
2.430569,-0.08195,1.1034,5.005,-0.5608,0.1529,-0.015,41.475,0.075,-5.85
2.450569,1.6874,-0.0761,7.3482,-1.1069,0.1049,0.0771,41.475,0.075,-5.85
2.470569,0.9813,0.3989,5.0148,-1.1069,0.1049,0.0771,41.475,0.075,-5.85
2.490569,0.9504,4.4159,-0.4726,-1.1069,0.1049,0.0771,41.475,0.075,-5.85
2.510569,1.2845,4.6906,3.0642,-1.092,0.1876,0.05415,41.25,0.9,-5.25
2.530569,1.2336,2.283,1.1521,-1.0771,0.2703,0.0312,41.25,0.9,-5.25
2.550569,-0.7701,0.5784,-0.0515,-1.0771,0.2703,0.0312,41.25,0.9,-5.25
2.570569,-1.4907,0.1852,0.4167,-1.0771,0.2703,0.0312,41.55,1.05,-4.725
