time,ax,ay,az,wx,wy,wz,Bx,By,Bz,time_diff,acc_mag,acc_mag_filtered,label
0.042747,0.0,0.0,0.0,-0.058,3.647,-3.6792,0.0,0.0,0.0,0.0,0.0,2.3027984087244102e-05,non_fall
0.062747,0.0,0.0,0.0,0.0214,-0.0583,-0.0648,0.0,0.0,0.0,0.019999999999999997,0.0,0.16034342329887166,non_fall
0.082747,0.0312,-0.1919,0.1023,-0.0428,-0.04915,-0.03115,0.0,0.0,0.0,0.020000000000000004,0.2196914654691893,0.3073193774712263,non_fall
0.102747,0.0313,-0.3146,0.3351,0.0061,-0.08885,-0.0202,-20.0063,-42.8063,-2.5125,0.020000000000000004,0.4607004015626642,0.4291449715767759,non_fall
0.122747,0.1113,-0.502,0.4654,0.0592,-0.07425,-0.03115,-20.0063,-42.8063,-2.5125,0.01999999999999999,0.6935335968790554,0.5175411261745313,non_fall
0.142747,0.0523,-0.4991,0.3287,0.055,0.004,0.0226,-20.0063,-42.8063,-2.5125,0.020000000000000018,0.5998998166360779,0.5698634466790422,non_fall
0.162747,0.1848,-0.4695,0.2542,0.0323,0.032,0.0446,33.6,25.3688,9.7875,0.01999999999999999,0.5649769287324925,0.5899638548426301,non_fall
0.182747,0.2837,-0.3714,0.2501,0.0336,0.0052,0.0005,33.6,25.3688,9.7875,0.01999999999999999,0.5300694860110323,0.5869013500660014,non_fall
0.202747,0.2137,-0.4073,0.2129,0.036,-0.0253,-0.0128,33.6,25.3688,9.7875,0.020000000000000018,0.5068405962430397,0.5719168802093012,non_fall
0.222747,0.1599,-0.447,0.2211,0.0409,-0.0388,-0.0116,33.8063,23.7,10.8563,0.01999999999999999,0.5237005060146496,0.5551170646976222,non_fall
0.242747,0.2183,-0.4974,0.258,0.0605,-0.0278,-0.0165,33.8063,23.7,10.8563,0.01999999999999999,0.601353182414461,0.5432904684519966,non_fall
0.262747,0.1013,-0.543,0.146,0.0653,-0.0132,0.014,33.8063,23.7,10.8563,0.020000000000000018,0.5713376322280899,0.5394106324230544,non_fall
0.282747,0.1135,-0.5346,0.0357,0.036,0.0015,0.036,33.6938,24.3938,10.1813,0.020000000000000018,0.5476804725385048,0.5434165184954236,non_fall
0.302747,0.2577,-0.4529,-0.0575,0.0128,-0.0107,0.0201,33.6938,24.3938,10.1813,0.019999999999999962,0.524246077715418,0.5534394668506074,non_fall
0.322747,0.2793,-0.4895,-0.0255,0.0018,-0.0498,-0.0007,33.6938,24.3938,10.1813,0.020000000000000018,0.5641533390843309,0.566850105436482,non_fall
0.342747,0.2103,-0.5686,-0.0191,0.0005,-0.0852,0.0005,33.9,24.2813,9.7875,0.020000000000000018,0.6065450189392375,0.5809202740060021,non_fall
0.362747,0.1939,-0.5992,-0.047,0.0092,-0.0901,0.0263,33.9,24.2813,9.7875,0.019999999999999962,0.6315432289241965,0.5931304222175451,non_fall
