time,ax,ay,az,wx,wy,wz,Bx,By,Bz,time_diff,acc_mag,acc_mag_filtered,label
0.042829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020836932032519337,non_fall
0.062829,-0.11075,0.0175,0.12395,0.0,0.0,0.0,1.95,21.675,38.325,0.019999999999999997,0.16713890929403602,0.08352307073911036,non_fall
0.082829,-0.0458,-0.0418,0.1754,0.00025,0.0026,0.00335,1.95,21.675,38.325,0.020000000000000004,0.18603773810708407,0.15492956080357784,non_fall
0.102829,0.032,0.0301,-0.2283,0.0005,0.0052,0.0067,1.95,21.675,38.325,0.020000000000000004,0.23248849433896726,0.20118702769865165,non_fall
0.122829,-0.204,0.1207,0.1793,0.0005,0.0052,0.0067,2.25,21.7125,38.5125,0.01999999999999999,0.2972086472497057,0.21818833676458285,non_fall
0.142829,-0.1025,0.0366,-0.0022,0.0005,0.0052,0.0067,2.55,21.75,38.7,0.020000000000000018,0.10886069079332539,0.20887391620747434,non_fall
0.162829,0.0379,0.1002,0.0458,0.006,-0.0192,0.0284,2.55,21.75,38.7,0.01999999999999999,0.1165078967280759,0.18124245981163453,non_fall
0.182829,0.0779,0.0657,0.1128,0.006,-0.0192,0.0284,2.55,21.75,38.7,0.01999999999999999,0.15201559130562892,0.1453544655478423,non_fall
0.202829,0.0035,0.009,0.133,0.006,-0.0192,0.0284,2.325,21.45,39.225,0.020000000000000018,0.13335010311207113,0.11069774258728475,non_fall
0.222829,0.0177,0.003,-0.0471,0.0247,-0.0644,0.0163,2.325,21.45,39.225,0.01999999999999999,0.0504053568581753,0.08471756181722917,non_fall
0.242829,0.0211,0.1057,0.0187,0.0247,-0.0644,0.0163,2.325,21.45,39.225,0.01999999999999999,0.1093955666377756,0.07247897078853263,non_fall
0.262829,-0.0401,0.1358,0.0309,0.0247,-0.0644,0.0163,2.325,21.45,39.225,0.01999999999999999,0.14492915510690044,0.07686647157450069,non_fall
