time,ax,ay,az,wx,wy,wz,Bx,By,Bz,time_diff,acc_mag,acc_mag_filtered,label
0.13052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001680461086421685,non_fall
0.15052,0.0873,0.0186,-0.1287,0.0127,-0.0224,0.0211,38.625,19.35,7.8,0.01999999999999999,0.1566235614459076,0.02389694565137424,non_fall
0.17052,0.0384,0.0039,0.012,0.02125,-0.0338,0.01575,38.625,19.35,7.8,0.020000000000000018,0.04041992083119411,0.04563089311673608,non_fall
0.19052,0.0043,0.013,0.0208,0.0298,-0.0452,0.0104,38.925,18.3,7.05,0.01999999999999999,0.024902409521971966,0.06436813197238322,non_fall
0.21052,0.0089,0.0461,0.0219,0.0298,-0.0452,0.0104,38.925,18.3,7.05,0.020000000000000018,0.051807624921434106,0.08009486215932368,non_fall
0.23052,0.02715,0.05765,-0.11395,0.0298,-0.0452,0.0104,38.925,18.3,7.05,0.01999999999999999,0.13055744904064265,0.09337998238804396,non_fall
0.25052,0.0418,0.0438,-0.0668,0.0334,-0.0365,0.0199,38.475,18.15,7.275,0.020000000000000018,0.09015497767733072,0.10475315633545029,non_fall
0.27052,0.04475,-0.0181,0.10075,0.0334,-0.0365,0.0199,38.475,18.15,7.275,0.019999999999999962,0.1117172099544202,0.1142165502651877,non_fall
0.29052,-0.0042,-0.038,0.1227,0.0334,-0.0365,0.0199,38.475,18.15,7.275,0.020000000000000018,0.12851820882660947,0.12104381392162612,non_fall
0.31052,0.00205,0.0599,-0.0587,0.0334,-0.0365,0.0199,38.475,18.15,7.275,0.020000000000000018,0.08389220762383119,0.1239146017880447,non_fall
0.33052,0.0055,0.1246,-0.0723,0.0547,-0.0576,0.0142,37.725,18.6,7.05,0.019999999999999962,0.1441620615834832,0.12139866701882242,non_fall
0.35052,0.0692,0.1024,0.00095,0.0547,-0.0576,0.0142,37.725,18.6,7.05,0.020000000000000018,0.1235932947210325,0.11271499660057434,non_fall
0.37052,0.0858,0.0315,-0.04,0.0547,-0.0576,0.0142,37.725,18.6,7.05,0.020000000000000018,0.09976918361899129,0.09853635650990439,non_fall
0.39052,0.035,0.0378,-0.0846,0.0505,-0.0339,0.0095,38.325,18.075,6.9,0.019999999999999962,0.09905049217444606,0.08149672467533724,non_fall
0.41052,-0.0166,0.0469,-0.05,0.0505,-0.0339,0.0095,38.325,18.075,6.9,0.020000000000000018,0.0705348849860833,0.066097553210348,non_fall
0.43052,-0.0322,0.0388,0.0135,0.0505,-0.0339,0.0095,38.325,18.075,6.9,0.020000000000000018,0.052197030566881866,0.057899414387496156,non_fall
0.45052,0.0117,0.0019,0.0601,0.0505,-0.0339,0.0095,38.325,18.075,6.9,0.019999999999999962,0.06125773420556787,0.062139319542541066,non_fall
0.47052,0.0338,0.0123,0.0008,0.0405,-0.0092,-0.0021,38.475,18.675,7.35,0.020000000000000018,0.0359773539883077,0.08213105544204498,non_fall
0.49052,0.0298,0.0647,-0.15385,0.0405,-0.0092,-0.0021,38.475,18.675,7.35,0.020000000000000018,0.16954041553564742,0.1179005435799284,non_fall
0.51052,0.0216,0.077,-0.184,0.0405,-0.0092,-0.0021,38.475,18.675,7.35,0.019999999999999962,0.20062791430905122,0.16544338320167812,non_fall
0.53052,0.0001,0.038,-0.1323,0.0492,0.0057,-0.0115,37.5,18.675,6.975,0.020000000000000018,0.137649191788401,0.21686351669177734,non_fall
0.55052,-0.0118,0.0206,-0.1279,0.0492,0.0057,-0.0115,37.5,18.675,6.975,0.020000000000000018,0.13008462630149653,0.2616184250575807,non_fall
0.57052,0.0591,0.0638,-0.2797,0.0492,0.0057,-0.0115,37.5,18.675,6.975,0.020000000000000018,0.2929084157206822,0.28905580730844743,non_fall
0.59052,0.1826,0.117,-0.4877,0.0229,-0.0055,-0.0131,38.325,19.2,6.675,0.020000000000000018,0.5337443676517815,0.29196375387295964,non_fall
0.61052,-0.2773,0.0501,-0.0012,0.0229,-0.0055,-0.0131,38.325,19.2,6.675,0.019999999999999907,0.28179201550079447,0.26990402354809434,non_fall
0.63052,0.0554,0.0476,-0.2618,0.0229,-0.0055,-0.0131,38.325,19.2,6.675,0.020000000000000018,0.27179801323777186,0.23046772938952073,non_fall
0.65052,-0.07245,0.0929,0.0405,0.0229,-0.0055,-0.0131,38.325,19.2,6.675,0.020000000000000018,0.12457793745282508,0.18722185818538792,non_fall
0.67052,0.0153,-0.035,-0.0424,0.0214,-0.0505,-0.02,37.95,18.375,6.375,0.020000000000000018,0.05706881810586233,0.15483224969524173,non_fall
