time,ax,ay,az,wx,wy,wz,Bx,By,Bz,time_diff,acc_mag,acc_mag_filtered,label
0.084639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006102711021150086,non_fall
0.104639,-0.034,0.0242,-0.032,0.0,0.0,0.0,40.35,13.425,4.275,0.01999999999999999,0.05258935253451976,0.042105041601823406,non_fall
0.124639,-0.0107,-0.0203,0.0425,-0.0182,-0.0417,0.0328,40.35,13.425,4.275,0.020000000000000004,0.04829937887799387,0.08263323803679226,non_fall
0.144639,-0.0616,-0.0224,0.1354,-0.0182,-0.0417,0.0328,40.35,13.425,4.275,0.01999999999999999,0.15043098085168494,0.11864617196589386,non_fall
0.164639,-0.0465,-0.0085,0.1632,-0.0182,-0.0417,0.0328,41.325,13.65,4.05,0.020000000000000018,0.16990803394778012,0.14813743640711288,non_fall
0.184639,0.0589,0.0432,0.0337,-0.0047,-0.0267,0.049,41.325,13.65,4.05,0.01999999999999999,0.08044339624854237,0.1696707016323183,non_fall
0.204639,0.1829,0.0389,-0.102,-0.0047,-0.0267,0.049,41.325,13.65,4.05,0.01999999999999999,0.2130014553940888,0.18266530425883906,non_fall
0.224639,0.2092,0.0963,-0.1261,-0.0047,-0.0267,0.049,41.325,13.65,4.05,0.020000000000000018,0.2625634018670538,0.18766891455803933,non_fall
0.244639,0.2096,0.0162,-0.0146,-0.0047,-0.0267,0.049,41.25,12.975,3.975,0.01999999999999999,0.21073148791768165,0.18643379841774319,non_fall
0.264639,0.0696,0.0314,0.0356,0.0041,-0.0027,0.0102,41.25,12.975,3.975,0.020000000000000018,0.08424654295577949,0.1815514446619828,non_fall
0.284639,-0.0966,0.0576,0.1277,0.0041,-0.0027,0.0102,41.25,12.975,3.975,0.019999999999999962,0.1701664185437303,0.1756491022862377,non_fall
0.304639,-0.1531,0.0902,0.0908,0.0041,-0.0027,0.0102,41.25,13.425,4.35,0.020000000000000018,0.199550219243177,0.17054924789578108,non_fall
0.324639,-0.10425,0.1029,0.0008,-0.0014,0.0385,-0.0211,41.25,13.425,4.35,0.020000000000000018,0.14648246482087882,0.16687338139557928,non_fall
0.344639,-0.15,0.0662,0.0886,-0.0014,0.0385,-0.0211,41.25,13.425,4.35,0.019999999999999962,0.18636630596757559,0.16422683821195008,non_fall
0.364639,-0.1093,-0.0583,0.1898,-0.0014,0.0385,-0.0211,41.25,13.425,4.35,0.020000000000000018,0.2266482296423248,0.161708987005281,non_fall
0.384639,-0.012,-0.0705,0.0313,-0.0014,0.0385,-0.0211,41.325,13.05,4.05,0.020000000000000018,0.07806369194446289,0.15839412257063,non_fall
0.404639,0.0764,-0.0873,-0.0187,-0.0104,0.0431,0.0035,41.325,13.05,4.05,0.020000000000000018,0.11750719126930062,0.1536311399273258,non_fall
0.424639,0.15,0.056,0.0156,-0.0104,0.0431,0.0035,41.325,13.05,4.05,0.019999999999999962,0.16087063125381215,0.1472763335135413,non_fall
0.444639,0.1165,0.1511,0.0998,-0.0104,0.0431,0.0035,41.55,13.425,3.525,0.020000000000000018,0.21532185211910101,0.13998767308307855,non_fall
0.464639,0.0382,0.1474,0.0816,0.0144,0.0735,-0.0166,41.55,13.425,3.525,0.020000000000000018,0.1727557813793796,0.13340492969691814,non_fall
0.484639,0.0032,0.0669,0.0472,0.0144,0.0735,-0.0166,41.55,13.425,3.525,0.019999999999999962,0.08193711002958305,0.12980732455036803,non_fall
0.504639,-0.054,-0.0178,0.0788,0.0144,0.0735,-0.0166,41.55,13.425,3.525,0.019999999999999962,0.09717139496786077,0.13109861316171273,non_fall
0.524639,-0.0503,-0.0641,0.0538,0.0144,0.0735,-0.0166,41.1,12.825,4.575,0.020000000000000018,0.09763882424527653,0.13757691034993122,non_fall
0.544639,0.0587,-0.0344,-0.06905,0.0144,0.0421,-0.0289,41.1,12.825,4.575,0.020000000000000018,0.09693787959306722,0.1473092429912621,non_fall
0.564639,0.07035,0.0571,-0.2447,0.0144,0.0421,-0.0289,41.1,12.825,4.575,0.020000000000000018,0.260936050594777,0.15665344124505423,non_fall
0.584639,-0.1041,0.1678,0.0822,0.0144,0.0421,-0.0289,41.25,12.7875,4.725,0.020000000000000018,0.2138936417942338,0.16172881455666296,non_fall
0.604639,-0.0405,0.0848,-0.0495,0.0,0.0649,-0.0125,41.4,12.75,4.875,0.020000000000000018,0.10621459410081083,0.1600070897945864,non_fall
0.624639,-0.0637,0.1268,0.0862,0.0,0.0649,-0.0125,41.4,12.75,4.875,0.020000000000000018,0.16603123200169298,0.15117428795873974,non_fall
0.644639,-0.1021,0.0343,0.0243,0.0,0.0649,-0.0125,41.4,12.75,4.875,0.019999999999999907,0.11041462765412924,0.136967079486744,non_fall
0.664639,0.0487,-0.0536,0.1182,0.0,0.0649,-0.0125,41.55,13.8,4.875,0.020000000000000018,0.13862139084571326,0.12028721472516136,non_fall
0.684639,0.0811,-0.0213,-0.0065,0.0339,0.0113,0.0,41.55,13.8,4.875,0.020000000000000018,0.08410202137879921,0.10412222612448603,non_fall
0.704639,-0.02445,0.0504,0.03835,0.0339,0.0113,0.0,41.55,13.8,4.875,0.020000000000000018,0.06788729630792495,0.09069310321236705,non_fall
0.724639,-0.0822,0.0463,0.0776,0.0339,0.0113,0.0,41.1,13.125,4.575,0.020000000000000018,0.12215682543353851,0.08104466733631453,non_fall
0.744639,-0.05755,0.0285,0.00315,0.0307,0.0174,-0.0108,41.1,13.125,4.575,0.020000000000000018,0.0642975504976667,0.07509901710091238,non_fall
0.764639,-0.01,0.0227,-0.0369,0.0307,0.0174,-0.0108,41.1,13.125,4.575,0.019999999999999907,0.04446234361794259,0.07203525349211082,non_fall
0.784639,0.0313,0.0712,-0.0908,0.0307,0.0174,-0.0108,41.1,13.125,4.575,0.020000000000000018,0.11955655565463569,0.0707889631192872,non_fall
