time,ax,ay,az,wx,wy,wz,Bx,By,Bz,time_diff,acc_mag,acc_mag_filtered,label
0.036095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000728908960609981,non_fall
0.056095,0.0575,0.0674,0.114,0.0,0.0,0.0,43.65,17.55,0.375,0.019999999999999997,0.14437801079111737,0.06365010103738124,non_fall
0.076095,0.0846,0.0745,0.1092,0.0,0.0,0.0,43.65,17.55,0.375,0.019999999999999997,0.15694600982503507,0.12013742024930167,non_fall
0.096095,0.0518,0.0769,0.1694,0.006,-0.0113,0.0006,43.65,17.55,0.375,0.020000000000000004,0.19311449971454758,0.16589059521449817,non_fall
0.116095,0.0101,0.0168,0.1991,0.006,-0.0113,0.0006,43.65,17.55,0.375,0.020000000000000004,0.20006264019051634,0.19928986297441195,non_fall
0.136095,-0.0049,0.0639,0.0839,0.006,-0.0113,0.0006,43.5,18.225,1.65,0.01999999999999999,0.10557665461644444,0.2209566246768976,non_fall
0.156095,0.0546,-0.0609,0.1774,0.0079,-0.0165,-0.0063,43.5,18.225,1.65,0.020000000000000018,0.19534771562524095,0.2326080296867657,non_fall
0.176095,0.088,0.20805,0.2213,0.0079,-0.0165,-0.0063,43.5,18.225,1.65,0.01999999999999999,0.31623170698081493,0.23609780215311105,non_fall
0.196095,0.1048,0.1202,0.2854,0.0079,-0.0165,-0.0063,43.65,18.75,1.65,0.01999999999999999,0.3269315524693204,0.2331072375066593,non_fall
0.216095,0.0398,0.04185,0.1729,0.0079,-0.0165,-0.0063,43.65,18.75,1.65,0.020000000000000018,0.1822906264732227,0.2252153368908975,non_fall
0.236095,0.0141,0.0091,0.1197,0.002,-0.0058,-0.0017,43.65,18.75,1.65,0.01999999999999999,0.12087063332340077,0.2138193030127725,non_fall
0.256095,0.0131,0.0992,0.1805,0.002,-0.0058,-0.0017,43.65,18.75,1.65,0.020000000000000018,0.20637950479638234,0.19982030113940807,non_fall
0.276095,0.0494,0.0721,0.2011,0.002,-0.0058,-0.0017,43.65,18.525,1.95,0.019999999999999962,0.2192714755730895,0.18349774736582383,non_fall
0.296095,0.0496,0.0446,0.1571,0.0073,0.0012,0.0014,43.65,18.525,1.95,0.020000000000000018,0.17067433902025225,0.16491619936523216,non_fall
0.316095,0.0457,0.1059,0.0882,0.0073,0.0012,0.0014,43.65,18.525,1.95,0.020000000000000018,0.14519827822670625,0.1446893307231286,non_fall
0.336095,0.0633,0.1122,0.1038,0.0073,0.0012,0.0014,43.35,18.75,1.125,0.019999999999999962,0.16543932422492544,0.12457113429914889,non_fall
0.356095,0.0513,0.0635,0.0568,0.0073,0.0012,0.0014,43.35,18.75,1.125,0.020000000000000018,0.09944938411071232,0.1074267595968052,non_fall
0.376095,0.0581,0.0268,0.0085,0.0195,0.0098,0.0011,43.35,18.75,1.125,0.020000000000000018,0.06454533290641547,0.09648642767084717,non_fall
0.396095,0.0793,0.0216,0.0011,0.0195,0.0098,0.0011,43.35,18.75,1.125,0.019999999999999962,0.08219647194375193,0.09416571817848382,non_fall
0.416095,-0.0003,0.0116,0.1228,0.0195,0.0098,0.0011,43.65,18.225,1.575,0.020000000000000018,0.12334703077091075,0.10097057193803087,non_fall
0.436095,0.05515,-0.0082,0.0009,0.0049,0.0403,0.0018,43.65,18.225,1.575,0.020000000000000018,0.055763540956434966,0.11498369030689488,non_fall
0.456095,-0.091,0.1079,-0.0361,0.0049,0.0403,0.0018,43.65,18.225,1.575,0.019999999999999962,0.1456935825628569,0.13218133080163116,non_fall
0.476095,-0.0795,0.0404,0.2085,0.0049,0.0403,0.0018,43.35,18.525,1.65,0.020000000000000018,0.22677005975216394,0.14749557211078557,non_fall
0.496095,0.0354,0.0323,-0.1018,0.0049,0.0403,0.0018,43.35,18.525,1.65,0.020000000000000018,0.11251528785014062,0.15624845795599582,non_fall
0.516095,0.0338,0.0545,0.0659,0.0431,0.0257,-0.0023,43.35,18.525,1.65,0.019999999999999962,0.09195379274396462,0.15547134193440423,non_fall
0.536095,0.0729,-0.0863,0.2489,0.0431,0.0257,-0.0023,43.35,18.525,1.65,0.020000000000000018,0.27333735566146095,0.14474019202792646,non_fall
0.556095,0.0654,0.0141,0.0189,0.0431,0.0257,-0.0023,43.05,18.525,1.575,0.020000000000000018,0.06952107594104108,0.12634762035070063,non_fall
0.576095,0.0699,0.0749,-0.0743,0.0519,0.0186,-0.0014,43.05,18.525,1.575,0.020000000000000018,0.12655635108519842,0.10474402386328222,non_fall
0.596095,0.0143,0.02585,-0.0493,0.0519,0.0186,-0.0014,43.05,18.525,1.575,0.020000000000000018,0.05747349389066232,0.08531795531190489,non_fall
0.616095,-0.019,-0.02745,0.06845,0.0519,0.0186,-0.0014,43.125,18.75,1.65,0.019999999999999907,0.07615710735052901,0.07283895610072648,non_fall
0.636095,0.02225,-0.02735,0.02225,0.0519,0.0186,-0.0014,43.125,18.75,1.65,0.020000000000000018,0.04169109617172472,0.07008283108974027,non_fall
0.656095,0.016,0.0238,-0.0522,0.073,0.0341,-0.0076,43.125,18.75,1.65,0.020000000000000018,0.059559046332190384,0.07712063498570347,non_fall
0.676095,-0.0074,0.0056,-0.1209,0.073,0.0341,-0.0076,43.125,18.75,1.65,0.020000000000000018,0.12125563904412857,0.09149996925192051,non_fall
0.696095,-0.0234,0.00865,-0.1258,0.073,0.0341,-0.0076,43.125,18.75,1.65,0.020000000000000018,0.12824984405448608,0.10919782418444925,non_fall
0.716095,-0.033,0.01075,-0.12965,0.073,0.0341,-0.0076,43.125,18.75,1.65,0.020000000000000018,0.13421506994372873,0.12592525034051064,non_fall
0.736095,-0.0021,0.0273,-0.1193,0.0877,0.0168,-0.0086,43.125,17.925,2.25,0.020000000000000018,0.12240175652334406,0.13828163341882257,non_fall
0.756095,0.0254,0.0544,-0.1243,0.0877,0.0168,-0.0086,43.425,18.225,1.35,0.019999999999999907,0.1380398855403756,0.1444353363232055,non_fall
0.776095,0.0179,-0.0089,-0.1447,0.07585,0.0209,-0.0091,43.425,18.225,1.35,0.020000000000000018,0.14607433039381013,0.14428223011131708,non_fall
0.796095,-0.033,-0.0668,-0.1574,0.064,0.025,-0.0096,43.425,18.225,1.35,0.020000000000000018,0.17414361888969693,0.13919113391634166,non_fall
0.816095,0.0369,-0.04755,-0.09925,0.064,0.025,-0.0096,43.425,18.225,1.35,0.020000000000000018,0.11607400656477747,0.13145284345905234,non_fall
0.836095,0.0653,-0.0008,-0.0676,0.064,0.025,-0.0096,43.35,18.6,1.875,0.020000000000000018,0.09399196774192994,0.12354988727731261,non_fall
0.856095,0.0639,0.0333,-0.0898,0.0739,0.0405,-0.0084,43.35,18.6,1.875,0.020000000000000018,0.11513531169888759,0.11744896551196211,non_fall
0.876095,0.0525,-0.0017,-0.0884,0.0739,0.0405,-0.0084,43.35,18.6,1.875,0.019999999999999907,0.10282849799544873,0.11418267576217175,non_fall
0.896095,0.0258,-0.0419,-0.131,0.0739,0.0405,-0.0084,43.5,18.45,2.25,0.020000000000000018,0.13993659278401774,0.11387491370744195,non_fall
0.916095,0.0125,-0.0193,-0.1364,0.08635,0.0508,-0.008,43.5,18.45,2.25,0.020000000000000018,0.13832461819936462,0.11610105989505508,non_fall
0.936095,0.0335,-0.0339,-0.1332,0.0988,0.0611,-0.0076,43.5,18.45,2.25,0.020000000000000018,0.14146978475985605,0.1202701241843677,non_fall
0.956095,0.0188,-0.0373,-0.0697,0.0988,0.0611,-0.0076,43.5,18.45,2.25,0.020000000000000018,0.08125773809305795,0.1257607128269158,non_fall
0.976095,-0.095,-0.0485,-0.0221,0.0988,0.0611,-0.0076,43.425,18.75,2.325,0.020000000000000018,0.1089296102994957,0.13182675238776895,non_fall
0.996095,-0.00405,-0.08195,0.05545,0.1313,0.097,-0.0031,43.425,18.75,2.325,0.019999999999999907,0.09902983136408948,0.1375775369824412,non_fall
1.016095,0.0119,-0.07,-0.1726,0.1313,0.097,-0.0031,43.425,18.75,2.325,0.020000000000000018,0.18663432160243196,0.14233273019418458,non_fall
1.036095,-0.1868,0.01745,0.10915,0.1313,0.097,-0.0031,43.425,18.75,2.55,0.020000000000000018,0.21705406008642178,0.14628187690616629,non_fall
1.056095,-0.03385,-0.12385,-0.05815,0.2269,0.0857,0.009,43.425,18.75,2.55,0.020000000000000018,0.14094703792559815,0.15093201412392396,non_fall
1.076095,0.0913,0.0004,-0.1721,0.2269,0.0857,0.009,43.425,18.75,2.55,0.020000000000000018,0.19481853094610893,0.15875188442554,non_fall
1.096095,0.0163,0.065,-0.0653,0.2269,0.0857,0.009,43.425,18.75,2.55,0.020000000000000018,0.09356698135560429,0.1718916928182916,non_fall
1.116095,0.016,-0.067,-0.0882,0.2269,0.0857,0.009,43.125,18.525,2.25,0.020000000000000018,0.11191175094689565,0.19057309666816136,non_fall
