time,ax,ay,az,wx,wy,wz,Bx,By,Bz
0.042829,0,0,0,0,0,0,0,0,0
0.062829,-0.11075,0.0175,0.12395,0,0,0,1.95,21.675,38.325
0.082829,-0.0458,-0.0418,0.1754,0.00025,0.0026,0.00335,1.95,21.675,38.325
0.102829,0.032,0.0301,-0.2283,0.0005,0.0052,0.0067,1.95,21.675,38.325
0.122829,-0.204,0.1207,0.1793,0.0005,0.0052,0.0067,2.25,21.7125,38.5125
0.142829,-0.1025,0.0366,-0.0022,0.0005,0.0052,0.0067,2.55,21.75,38.7
0.162829,0.0379,0.1002,0.0458,0.006,-0.0192,0.0284,2.55,21.75,38.7
0.182829,0.0779,0.0657,0.1128,0.006,-0.0192,0.0284,2.55,21.75,38.7
0.202829,0.0035,0.009,0.133,0.006,-0.0192,0.0284,2.325,21.45,39.225
0.222829,0.0177,0.003,-0.0471,0.0247,-0.0644,0.0163,2.325,21.45,39.225
0.242829,0.0211,0.1057,0.0187,0.0247,-0.0644,0.0163,2.325,21.45,39.225
0.262829,-0.0401,0.1358,0.0309,0.0247,-0.0644,0.0163,2.325,21.45,39.225
0.282829,-0.0163,0.0924,0.0936,0.0247,-0.0644,0.0163,2.4375,21.45,39.3
0.302829,0.0266,0.0314,0.0257,0.0122,-0.051,0.0082,2.55,21.45,39.375
0.322829,0.0464,0.08025,-0.1447,0.0122,-0.051,0.0082,2.55,21.45,39.375
0.342829,0.03045,0.0905,-0.0554,0.0122,-0.051,0.0082,2.1,21.375,38.175
0.362829,0.1033,0.1084,0.0681,-0.0166,-0.035,0.0041,2.1,21.375,38.175
0.382829,-0.1553,-0.0434,0.5967,-0.0166,-0.035,0.0041,2.1,21.375,38.175
0.402829,-0.0035,0.1884,-0.2779,-0.0166,-0.035,0.0041,2.1,21.375,38.175
0.422829,-0.078,0.0456,0.1566,-0.0166,-0.035,0.0041,2.55,21.75,38.475
0.442829,0.0219,0.0476,0.0733,-0.0087,0.0115,-0.0173,2.55,21.75,38.475
0.462829,-0.019,0.1289,-0.0463,-0.0087,0.0115,-0.0173,2.55,21.75,38.475
0.482829,-0.0364,0.04465,0.05375,-0.0087,0.0115,-0.0173,2.85,21.225,38.4
0.502829,-0.0122,0.0057,0.0648,-0.0147,0.0341,-0.0057,2.85,21.225,38.4
0.522829,0.0354,-0.0252,0.0442,-0.0147,0.0341,-0.0057,2.85,21.225,38.4
0.542829,0.056,0.0354,0.0334,-0.0147,0.0341,-0.0057,2.55,21.825,39.075
0.562829,0.1041,0.0741,0.0213,-0.0147,0.0341,-0.0057,2.55,21.825,39.075
0.582829,0.0496,0.1251,0.0467,-0.0221,0.0487,0.0014,2.55,21.825,39.075
0.602829,-0.0792,0.0277,0.0929,-0.0221,0.0487,0.0014,2.55,21.825,39.075
0.622829,-0.0001,0.0039,0.1007,-0.0221,0.0487,0.0014,2.4,21.225,38.475
0.642829,-0.0112,-0.0282,-0.2179,-0.0295,0.0559,0.009,2.4,21.225,38.475
0.662829,-0.1157,0.0841,0.1733,-0.0295,0.0559,0.009,2.4,21.225,38.475
0.682829,0.1082,0.0702,-0.0901,-0.0295,0.0559,0.009,2.25,21.825,38.475
0.702829,0.1813,0.0967,-0.0199,-0.0295,0.0559,0.009,2.25,21.825,38.475
0.722829,0.1147,0.0387,0.1092,-0.006,0.0341,0.0128,2.25,21.825,38.475
0.742829,0.1004,-0.0539,0.0653,-0.006,0.0341,0.0128,2.25,21.825,38.475
0.762829,0.09935,0.03605,0.026,-0.006,0.0341,0.0128,2.55,21.75,38.4
0.782829,0.05,0.0502,-0.0382,0.0166,0.0073,0.0029,2.55,21.75,38.4
0.802829,0.0366,0.0373,0.0319,0.0166,0.0073,0.0029,2.55,21.75,38.4
0.822829,0.0177,0.0069,0.0168,0.0166,0.0073,0.0029,1.5,21.75,38.625
0.842829,-0.00575,-0.00845,0.07845,0.0166,0.0073,0.0029,1.5,21.75,38.625
0.862829,0.0182,0.0048,0.0201,0.0518,-0.0027,-0.0078,1.5,21.75,38.625
0.882829,-0.015,-0.003,0.0397,0.0518,-0.0027,-0.0078,1.5,21.75,38.625
0.902829,0.0297,0.0613,-0.0064,0.0518,-0.0027,-0.0078,2.1,21.45,39.75
0.922829,0.0357,0.1019,-0.0222,0.0634,-0.0486,0.0055,2.1,21.45,39.75
0.942829,0.09005,0.0814,0.01255,0.0634,-0.0486,0.0055,2.1,21.45,39.75
0.962829,0.06405,0.0728,-0.0153,0.0634,-0.0486,0.0055,2.25,21.825,38.7
0.982829,-0.0257,0.0423,-0.0202,0.0524,-0.0553,0.0108,2.25,21.825,38.7
1.002829,-0.0613,-0.0456,0.0196,0.0524,-0.0553,0.0108,2.25,21.825,38.7
1.022829,-0.06525,-0.0404,0.0511,0.0524,-0.0553,0.0108,2.25,21.825,38.7
1.042829,-0.0284,-0.0159,0.03675,0.0524,-0.0553,0.0108,2.925,22.05,38.775
1.062829,0.00705,0.1147,-0.04015,0.0469,-0.0896,0.0388,2.925,22.05,38.775
1.082829,0.0323,0.2013,-0.1417,0.0469,-0.0896,0.0388,2.925,22.05,38.775
1.102829,0.1263,0.2183,-0.1528,0.0469,-0.0896,0.0388,2.7,22.05,38.175
1.122829,0.1677,0.1449,-0.117,0.02825,-0.07945,0.0472,2.7,22.05,38.175
1.142829,0.2046,0.0224,-0.0293,0.0096,-0.0693,0.0556,2.7,22.05,38.175
1.162829,0.1525,0.1063,-0.3651,0.0096,-0.0693,0.0556,2.7,22.05,38.175
1.182829,-0.0872,-0.0287,-0.0799,0.0096,-0.0693,0.0556,3.3,21.825,38.325
1.202829,-0.0048,-0.2286,-0.0108,-0.0344,-0.0194,0.0457,3.3,21.825,38.325
1.222829,0.1387,-0.0889,0.0962,-0.0344,-0.0194,0.0457,3.3,21.825,38.325
1.242829,0.0739,-0.03505,0.0748,-0.0344,-0.0194,0.0457,3.15,21.45,38.625
1.262829,0.0235,0.1581,-0.1407,-0.0165,-0.0744,0.0764,3.15,21.45,38.625
1.282829,0.0512,0.2915,-0.2895,-0.0165,-0.0744,0.0764,3.15,21.45,38.625
1.302829,0.1034,0.219,-0.1728,-0.0165,-0.0744,0.0764,3.3,21.3375,38.55
1.322829,0.1184,0.0857,-0.0418,-0.0165,-0.0744,0.0764,3.45,21.225,38.475
1.342829,0.1156,0.0393,0.1131,-0.0609,-0.0603,0.0843,3.45,21.225,38.475
1.362829,0.0602,-0.0634,0.0709,-0.0609,-0.0603,0.0843,3.45,21.225,38.475
1.382829,0.024,-0.04435,-0.09935,-0.0609,-0.0603,0.0843,3.15,21.375,38.55
1.402829,0.0165,-0.00235,-0.09385,-0.0137,-0.0666,0.091,3.15,21.375,38.55
1.422829,0.009,0.0792,-0.1707,-0.0137,-0.0666,0.091,3.15,21.375,38.55
1.442829,0.00975,0.14725,-0.17475,-0.0137,-0.0666,0.091,3.15,21.375,38.55
1.462829,0.0096,0.13825,-0.15585,-0.0137,-0.0666,0.091,4.05,20.775,38.325
1.482829,0.0462,0.0412,-0.09595,-0.027,-0.099,0.1297,4.05,20.775,38.325
