time,ax,ay,az,wx,wy,wz,Bx,By,Bz,time_diff,acc_mag,acc_mag_filtered,label
0.046616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006587852671382684,non_fall
0.066616,0.0359,0.0494,-0.3574,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.3625795498921582,0.1329082628724654,non_fall
0.086616,0.0594,0.1086,-0.3554,0.0107,0.0114,0.00555,-42.0,9.75,-5.1,0.020000000000000004,0.37633958069807116,0.24244251237899178,non_fall
0.106616,0.0294,0.0895,-0.2919,0.0214,0.0228,0.0111,-42.0,9.75,-5.1,0.020000000000000004,0.3067249908305484,0.31393684052826315,non_fall
0.126616,-0.0887,0.1162,-0.3333,0.0214,0.0228,0.0111,-42.0,9.75,-5.1,0.020000000000000004,0.3639491997518335,0.3433357564794741,non_fall
0.146616,-0.0739,0.0618,-0.2127,0.0214,0.0228,0.0111,-43.425,8.325,-5.55,0.01999999999999999,0.23349890792035838,0.33734460973650665,non_fall
0.166616,-0.0238,-0.0597,-0.1506,-0.0133,0.0367,0.0159,-43.425,8.325,-5.55,0.01999999999999999,0.16374031269055278,0.309429302078916,non_fall
0.186616,-0.0733,-0.0663,-0.3809,-0.0133,0.0367,0.0159,-43.425,8.325,-5.55,0.020000000000000018,0.39351415476447604,0.2746349432062306,non_fall
0.206616,-0.0141,0.097,-0.3035,-0.0133,0.0367,0.0159,-43.95,8.175,-5.325,0.01999999999999999,0.318935824265635,0.24526107081611773,non_fall
0.226616,-0.0231,0.0166,-0.1265,-0.0113,0.006,0.0241,-43.95,8.175,-5.325,0.020000000000000018,0.12965886009062397,0.22829241907767286,non_fall
0.246616,0.0074,0.0533,-0.1823,-0.0113,0.006,0.0241,-43.95,8.175,-5.325,0.01999999999999999,0.19007614263762826,0.22457579980026726,non_fall
0.266616,0.0096,0.1064,-0.1975,-0.0113,0.006,0.0241,-43.95,8.175,-5.325,0.020000000000000018,0.22454257948104187,0.22955060721977932,non_fall
0.286616,0.17935,0.1093,-0.1589,-0.0113,0.006,0.0241,-43.725,8.775,-5.4,0.019999999999999962,0.2633668971226263,0.2353919984071042,non_fall
0.306616,-0.1182,0.1361,-0.1836,-0.0226,0.0195,0.0231,-43.725,8.775,-5.4,0.020000000000000018,0.25730023319072215,0.23411610072524405,non_fall
0.326616,0.054,0.0865,-0.2803,-0.0226,0.0195,0.0231,-43.725,8.775,-5.4,0.020000000000000018,0.298272258180341,0.2206727108194598,non_fall
0.346616,0.06495,0.0271,-0.15185,-0.0226,0.0195,0.0231,-43.725,8.775,-5.4,0.019999999999999962,0.16736587167042152,0.19486509969722776,non_fall
0.366616,0.0322,0.0562,-0.1922,-0.0199,0.0243,-0.0069,-44.25,9.3,-4.95,0.020000000000000018,0.20282041317382235,0.16133685071067574,non_fall
0.386616,0.001,0.0352,-0.0687,-0.0199,0.0243,-0.0069,-44.25,9.3,-4.95,0.020000000000000018,0.07719928756147948,0.127660638683968,non_fall
0.406616,0.0119,-0.0269,-0.0266,-0.0199,0.0243,-0.0069,-44.25,9.3,-4.95,0.019999999999999962,0.03965829043214041,0.10136657657359148,non_fall
