time,ax,ay,az,wx,wy,wz,Bx,By,Bz,time_diff,acc_mag,acc_mag_filtered,label
0.051197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002315284407296682,non_fall
0.071197,-0.1196,0.1174,0.0495,0.0,0.0,0.0,-20.1,5.6625,-2.775,0.019999999999999997,0.17474887696348723,0.08688910584812061,non_fall
0.091197,-0.0654,0.0317,0.2217,0.0003,-0.0078,-0.0034,-40.2,11.325,-5.55,0.020000000000000004,0.2333086796499436,0.15947709422986456,non_fall
0.111197,-0.07625,0.08045,0.28255,0.0003,-0.0078,-0.0034,-40.2,11.325,-5.55,0.020000000000000004,0.30351403180083786,0.20793272427182058,non_fall
0.131197,-0.1088,0.0984,0.1252,0.0003,-0.0078,-0.0034,-40.2,11.325,-5.55,0.020000000000000004,0.19286015659020916,0.23020840456285294,non_fall
0.151197,-0.11855,0.12145,0.03365,0.0003,-0.0078,-0.0034,-41.625,10.575,-5.85,0.01999999999999999,0.17302175441255935,0.23128682994311242,non_fall
0.171197,-0.1109,0.1032,0.0848,0.0108,0.0107,0.0023,-41.625,10.575,-5.85,0.01999999999999999,0.17360901474289864,0.2200952197532524,non_fall
0.191197,-0.089,0.0841,0.1139,0.0108,0.0107,0.0023,-41.625,10.575,-5.85,0.020000000000000018,0.16723342967241925,0.2055802189996967,non_fall
0.211197,-0.0843,0.1103,0.1278,0.0108,0.0107,0.0023,-43.05,9.825,-5.175,0.01999999999999999,0.18869398506576726,0.19374552470107337,non_fall
0.231197,-0.1269,0.1292,0.1099,0.0008,0.0093,-0.0004,-43.05,9.825,-5.175,0.020000000000000018,0.21183545501166703,0.18665696010715022,non_fall
0.251197,-0.1385,0.122,0.1049,-0.0092,0.0079,-0.0031,-43.05,9.825,-5.175,0.01999999999999999,0.2122975741736113,0.18334360689667606,non_fall
0.271197,-0.1325,0.0884,0.1211,-0.0092,0.0079,-0.0031,-43.05,9.825,-5.175,0.020000000000000018,0.20009002973661633,0.1817333001955811,non_fall
0.291197,-0.11535,0.1013,0.12365,-0.0092,0.0079,-0.0031,-42.75,10.05,-5.1,0.019999999999999962,0.1971208639388535,0.18052529920590027,non_fall
0.311197,-0.0388,0.1166,0.1313,-0.0104,-0.0027,0.0005,-42.75,10.05,-5.1,0.020000000000000018,0.17983517453490572,0.18017784575143797,non_fall
0.331197,-0.028,0.143,0.0715,-0.0104,-0.0027,0.0005,-42.75,10.05,-5.1,0.020000000000000018,0.1623121991718429,0.18272886051811196,non_fall
0.351197,-0.10185,0.13385,0.0698,-0.0104,-0.0027,0.0005,-43.05,10.425,-5.55,0.019999999999999962,0.182102402510236,0.19069250102034635,non_fall
0.371197,-0.127,0.1062,0.1721,-0.0298,0.0191,0.0052,-43.05,10.425,-5.55,0.020000000000000018,0.23880085845741844,0.2055892483298938,non_fall
0.391197,-0.0782,0.1055,-0.067,-0.0298,0.0191,0.0052,-43.05,10.425,-5.55,0.020000000000000018,0.14742621883504983,0.2267258435581369,non_fall
0.411197,-0.2385,0.1833,0.0848,-0.0298,0.0191,0.0052,-43.05,10.425,-5.55,0.019999999999999962,0.31252548696066373,0.2507272496135679,non_fall
0.431197,-0.0466,0.0403,0.0972,-0.0298,0.0191,0.0052,-42.75,9.675,-5.25,0.020000000000000018,0.11508036322500899,0.27212354622715396,non_fall
0.451197,0.0043,0.0891,0.3923,-0.0394,0.027,0.0072,-42.75,9.675,-5.25,0.020000000000000018,0.40231404400045495,0.28498056905786434,non_fall
0.471197,-0.0469,0.07015,0.42005,-0.0394,0.027,0.0072,-42.75,9.675,-5.25,0.019999999999999962,0.42844210227287416,0.28507914508725446,non_fall
0.491197,-0.017,0.0687,0.1725,-0.0394,0.027,0.0072,-42.75,10.35,-5.475,0.020000000000000018,0.1864535867179819,0.27169178712926645,non_fall
0.511197,-0.0478,0.1962,-0.0338,0.0176,-0.0124,0.0066,-42.75,10.35,-5.475,0.020000000000000018,0.20474794260260593,0.24805031284816478,non_fall
0.531197,-0.0906,0.1912,-0.0853,0.0176,-0.0124,0.0066,-42.75,10.35,-5.475,0.020000000000000018,0.2281269164303064,0.22031477851481118,non_fall
0.551197,-0.0959,0.1221,0.0668,0.0176,-0.0124,0.0066,-42.75,10.35,-5.475,0.020000000000000018,0.16901911134543335,0.19567186522179378,non_fall
0.571197,-0.0553,0.0716,0.2169,-0.00075,-0.0098,0.0032,-42.0,9.975,-6.0,0.019999999999999907,0.23501119122288625,0.1804098886751003,non_fall
0.591197,-0.003,0.1259,0.1421,-0.0191,-0.0072,-0.0002,-42.0,9.975,-6.0,0.020000000000000018,0.18987422152572478,0.17846603627079408,non_fall
0.611197,-0.0307,0.1058,0.0775,-0.0191,-0.0072,-0.0002,-42.0,9.975,-6.0,0.020000000000000018,0.13469365241168568,0.1905825699954678,non_fall
0.631197,-0.087,0.1469,0.0149,-0.0191,-0.0072,-0.0002,-43.425,9.6,-5.775,0.020000000000000018,0.1713785867604235,0.21417295255028435,non_fall
0.651197,-0.0783,0.1785,0.1417,-0.0284,-0.0118,0.0041,-43.425,9.6,-5.775,0.020000000000000018,0.24098138932291016,0.24410240351460125,non_fall
0.671197,-0.00595,0.1321,0.2711,-0.0284,-0.0118,0.0041,-43.425,9.6,-5.775,0.020000000000000018,0.3016306060399044,0.27444077163483555,non_fall
0.691197,-0.0377,0.08795,0.3449,-0.0284,-0.0118,0.0041,-43.425,9.6,-5.775,0.019999999999999907,0.3579280688909435,0.3007360054856759,non_fall
0.711197,-0.0809,0.1042,0.3645,-0.0284,-0.0118,0.0041,-42.6,10.05,-5.55,0.020000000000000018,0.3876373305036551,0.3218313625190987,non_fall
0.731197,-0.1325,0.0295,0.2732,-0.0434,0.0008,0.0125,-42.6,10.05,-5.55,0.020000000000000018,0.305065140584761,0.3401981997881735,non_fall
0.751197,-0.22335,-0.0428,0.29645,-0.0434,0.0008,0.0125,-42.6,10.05,-5.55,0.020000000000000018,0.3736303855416473,0.36035315552486147,non_fall
0.771197,-0.17545,-0.09025,0.3497,-0.0434,0.0008,0.0125,-42.9,9.525,-5.25,0.020000000000000018,0.40151943290456066,0.38589204897675095,non_fall
0.791197,-0.2205,-0.0175,0.0998,-0.0098,-0.0044,0.0394,-42.9,9.525,-5.25,0.020000000000000018,0.24266548992388678,0.4165131443186199,non_fall
0.811197,-0.17975,0.08085,-0.1904,-0.0098,-0.0044,0.0394,-42.9,9.525,-5.25,0.019999999999999907,0.27404186723929613,0.44672825167864694,non_fall
0.831197,-0.188,0.1831,-0.5134,-0.0098,-0.0044,0.0394,-42.9,9.525,-5.25,0.020000000000000018,0.5765840528491921,0.4674730021814008,non_fall
0.851197,-0.1423,0.2904,-0.6536,-0.03055,-0.0277,0.05215,-42.75,10.125,-5.1,0.020000000000000018,0.7292286404139651,0.4703571126788009,non_fall
0.871197,-0.1062,0.2494,-0.5895,-0.0513,-0.051,0.0649,-42.75,10.125,-5.1,0.020000000000000018,0.6488366897764029,0.45239804378886855,non_fall
0.891197,-0.0095,-0.0181,-0.1738,-0.0513,-0.051,0.0649,-42.75,10.125,-5.1,0.020000000000000018,0.1749979999885713,0.41826934276448974,non_fall
0.911197,0.0957,-0.1156,0.2855,-0.0513,-0.051,0.0649,-42.6,10.275,-4.5,0.020000000000000018,0.322540075029445,0.37847129862381956,non_fall
0.931197,0.1532,-0.0806,0.3187,-0.1787,-0.0757,0.0788,-42.6,10.275,-4.5,0.020000000000000018,0.3626793211640278,0.34450025078092317,non_fall
0.951197,0.0882,0.0313,0.0594,-0.1787,-0.0757,0.0788,-42.6,10.275,-4.5,0.019999999999999907,0.11084804914837247,0.323868366267046,non_fall
0.971197,0.16325,0.14555,-0.3311,-0.1787,-0.0757,0.0788,-42.6,10.275,-4.5,0.020000000000000018,0.39681554279034986,0.31754047561242205,non_fall
0.991197,0.0102,0.2024,-0.4537,-0.12445,-0.06245,0.061,-43.2,10.05,-5.175,0.020000000000000018,0.4969039041907399,0.3206398979161899,non_fall
1.011197,0.0942,0.0074,-0.3215,-0.0702,-0.0492,0.0432,-43.2,10.05,-5.175,0.019999999999999907,0.3350979707488543,0.3254212877093608,non_fall
1.031197,0.1848,-0.0558,-0.27,-0.0702,-0.0492,0.0432,-43.2,10.05,-5.175,0.020000000000000018,0.33191065062754466,0.32455899311399816,non_fall
1.051197,0.1937,-0.0406,-0.0492,-0.0702,-0.0492,0.0432,-42.525,11.175,-3.75,0.020000000000000018,0.203933052740354,0.3132318942967577,non_fall
1.071197,0.1208,-0.0225,-0.1515,-0.0893,-0.0299,0.0034,-42.525,11.175,-3.75,0.020000000000000018,0.1950670141259152,0.2897944600660392,non_fall
1.091197,0.066,0.0098,-0.3634,-0.0893,-0.0299,0.0034,-42.525,11.175,-3.75,0.020000000000000018,0.36947476233161036,0.25577813522811543,non_fall
1.111197,0.0016,0.0893,-0.2761,-0.0893,-0.0299,0.0034,-42.15,11.175,-4.65,0.020000000000000018,0.2901865951418156,0.21579856629121277,non_fall
1.131197,-0.0341,0.1157,-0.2175,-0.0893,-0.0299,0.0034,-42.15,11.175,-4.65,0.020000000000000018,0.24870776023276797,0.17709464098220934,non_fall
1.151197,-0.0141,0.0459,-0.029,-0.0809,0.016,-0.0258,-42.15,11.175,-4.65,0.020000000000000018,0.05609474128650564,0.14801346936509682,non_fall
1.171197,0.0349,-0.0424,-0.025,-0.0809,0.016,-0.0258,-42.15,11.175,-4.65,0.020000000000000018,0.06033879349141811,0.1353708483035595,non_fall
1.191197,-0.0456,-0.0735,0.0765,-0.0809,0.016,-0.0258,-42.9,10.95,-3.975,0.020000000000000018,0.11547233434896863,0.1417029426927757,non_fall
