time,ax,ay,az,wx,wy,wz,Bx,By,Bz,time_diff,acc_mag,acc_mag_filtered,label
0.040602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006256594218106322,non_fall
0.060602,-0.1131,-0.0549,-0.3776,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.39797912005531144,0.07921967404828867,non_fall
0.080602,-0.0997,-0.011,-0.2356,-0.0087,-0.0058,0.0009,-42.75,14.85,-1.35,0.01999999999999999,0.25606337106271176,0.14595365068410304,non_fall
0.100602,-0.0897,-0.0119,-0.0107,-0.0174,-0.0116,0.0018,-42.75,14.85,-1.35,0.020000000000000004,0.09111635418518457,0.19061411833405684,non_fall
0.120602,-0.0953,-0.0232,-0.0344,-0.0174,-0.0116,0.0018,-42.75,14.85,-1.35,0.020000000000000004,0.10394080045872266,0.21071443250176933,non_fall
0.140602,-0.0897,-0.0345,-0.1519,-0.0174,-0.0116,0.0018,-44.4,14.4,-0.675,0.020000000000000004,0.17974968706509617,0.20951237680866583,non_fall
0.160602,-0.0873,-0.0427,-0.2734,-0.0113,-0.0084,0.0023,-44.4,14.4,-0.675,0.01999999999999999,0.2901588185804457,0.19370372652653098,non_fall
0.180602,-0.1205,-0.0263,-0.1075,-0.0113,-0.0084,0.0023,-44.4,14.4,-0.675,0.020000000000000018,0.16360987134033203,0.17100157288263484,non_fall
0.200602,-0.0607,0.0274,-0.0818,-0.0113,-0.0084,0.0023,-44.4,14.4,-0.675,0.01999999999999999,0.1054821785895608,0.14827432676310723,non_fall
0.220602,-0.0782,0.0592,-0.0429,-0.0199,-0.0047,0.0075,-44.4,14.25,0.15,0.01999999999999999,0.10705274400967031,0.13032903696417875,non_fall
0.240602,-0.1356,-0.0041,0.03945,-0.0199,-0.0047,0.0075,-44.4,14.25,0.15,0.020000000000000018,0.141281536302519,0.11938204143927489,non_fall
0.260602,-0.0936,-0.0305,0.0537,-0.0199,-0.0047,0.0075,-44.4,14.25,0.15,0.01999999999999999,0.11213786158118051,0.11528584785699154,non_fall
0.280602,-0.1158,0.029,-0.0517,-0.0199,-0.0047,0.0075,-44.475,14.025,-0.6,0.020000000000000018,0.1300904685209489,0.1163676417893854,non_fall
0.300602,-0.1429,0.0336,-0.053,-0.0006,0.0183,0.0078,-44.475,14.025,-0.6,0.019999999999999962,0.15607168224889484,0.12046635593093902,non_fall
0.320602,-0.12465,-0.02345,-0.05625,-0.0006,0.0183,0.0078,-44.475,14.025,-0.6,0.020000000000000018,0.13875009009006084,0.12570347589243733,non_fall
0.340602,-0.0512,0.0174,-0.0333,-0.0006,0.0183,0.0078,-44.85,14.4,-1.05,0.020000000000000018,0.0635066138287974,0.1307425623034385,non_fall
0.360602,-0.0739,0.0561,-0.0805,0.0052,0.015,0.0124,-44.85,14.4,-1.05,0.019999999999999962,0.12283594750723421,0.1346546905216613,non_fall
0.380602,-0.1008,0.0694,-0.0667,0.0052,0.015,0.0124,-44.85,14.4,-1.05,0.020000000000000018,0.13937679146830723,0.1367600904591728,non_fall
0.400602,-0.1675,0.073,-0.0601,0.0052,0.015,0.0124,-44.85,14.4,-1.05,0.020000000000000018,0.19234671819399468,0.1367272983883296,non_fall
0.420602,-0.1379,0.0223,-0.0464,0.0052,0.015,0.0124,-45.0,14.85,-0.75,0.019999999999999962,0.14719599179325502,0.1348457963105511,non_fall
0.440602,-0.0596,0.0341,-0.0698,-0.0232,0.0111,0.0217,-45.0,14.85,-0.75,0.020000000000000018,0.09791327795554594,0.13212536488048218,non_fall
0.460602,-0.0498,0.1123,-0.0303,-0.0232,0.0111,0.0217,-45.0,14.85,-0.75,0.020000000000000018,0.12652833674714925,0.1299923895281065,non_fall
0.480602,-0.0563,0.0968,-0.0397,-0.0232,0.0111,0.0217,-44.85,15.0,-0.9,0.019999999999999962,0.11881085808965443,0.1297035642808845,non_fall
