time,ax,ay,az,wx,wy,wz,Bx,By,Bz
0.084127,0,0,0,0,0,0,0,0,0
0.104127,0.0313,0.0738,-0.0572,0,0,0,-44.4,10.95,0.3
0.124127,0.0011,-0.0054,-0.0102,0.0142,-0.0145,0.0061,-44.4,10.95,0.3
0.144127,0.0139,0.0015,0.0555,0.0142,-0.0145,0.0061,-44.4,10.95,0.3
0.164127,0.0618,0.0584,-0.0166,0.0142,-0.0145,0.0061,-44.25,10.05,1.35
0.184127,0.043,0.0079,-0.1038,0.0086,-0.0058,0.0063,-44.25,10.05,1.35
0.204127,0.0192,0.0176,-0.0504,0.0086,-0.0058,0.0063,-44.25,10.05,1.35
0.224127,0.1161,0.0415,0.0404,0.0086,-0.0058,0.0063,-44.25,10.05,1.35
0.244127,0.1082,0.0436,-0.0226,0.00485,-0.00315,0.006,-42.825,9.525,1.35
0.264127,0.133,0.0292,-0.0416,0.0011,-0.0005,0.0057,-42.825,9.525,1.35
0.284127,0.2116,-0.0576,-0.1108,0.0011,-0.0005,0.0057,-42.825,9.525,1.35
0.304127,-0.1002,0.0452,-0.0795,0.0011,-0.0005,0.0057,-42.4875,9.7125,1.125
0.324127,-0.04775,0.08365,-0.0808,0.0092,-0.0121,-0.0058,-42.15,9.9,0.9
0.344127,0.0023,0.0386,-0.0932,0.0092,-0.0121,-0.0058,-42.15,9.9,0.9
0.364127,-0.0629,0.0153,-0.0945,0.0092,-0.0121,-0.0058,-42.15,9.9,0.9
0.384127,-0.0945,-0.0314,-0.0726,0.00145,-0.0166,-0.0013,-42.3,10.2,0.75
0.404127,-0.0496,0.0292,-0.0166,-0.0063,-0.0211,0.0032,-42.3,10.2,0.75
0.424127,-0.0154,0.03475,-0.10425,-0.0063,-0.0211,0.0032,-42.3,10.2,0.75
0.444127,0.015,0.075,-0.2557,-0.0063,-0.0211,0.0032,-43.425,9.9375,0.975
0.464127,-0.0017,0.1138,-0.2563,-0.0174,-0.0226,0.0205,-44.55,9.675,1.2
0.484127,-0.0217,0.0693,-0.0468,-0.0174,-0.0226,0.0205,-44.55,9.675,1.2
0.504127,0.0505,0.0337,-0.175,-0.0174,-0.0226,0.0205,-44.55,9.675,1.2
0.524127,-0.0529,0.1053,-0.06155,-0.0174,-0.0226,0.0205,-43.95,9.15,1.8
0.544127,0.2203,-0.0274,0.1102,-0.0579,0.0002,0.0191,-43.95,9.15,1.8
0.564127,0.1051,-0.0235,-0.1055,-0.0579,0.0002,0.0191,-43.95,9.15,1.8
0.584127,0.1136,-0.1107,0.1658,-0.0579,0.0002,0.0191,-44.025,9.75,1.8
0.604127,0.1186,0.0278,-0.2145,-0.0133,0.0101,-0.0118,-44.025,9.75,1.8
0.624127,0.0754,0.1502,-0.1943,-0.0133,0.0101,-0.0118,-44.025,9.75,1.8
0.644127,0.0495,0.0963,-0.115,-0.0133,0.0101,-0.0118,-44.025,9.75,1.8
0.664127,0.0399,-0.0029,-0.0838,-0.0148,0.0249,-0.0276,-44.25,9.975,1.8
0.684127,0.0683,-0.0229,-0.0274,-0.0163,0.0397,-0.0434,-44.25,9.975,1.8
0.704127,0.0316,-0.0037,-0.0467,-0.0163,0.0397,-0.0434,-44.25,9.975,1.8
0.724127,-0.0026,0.014,-0.0723,-0.0163,0.0397,-0.0434,-43.8,9.375,1.35
0.744127,-0.015,0.0182,-0.1105,-0.033,0.0603,-0.0657,-43.8,9.375,1.35
0.764127,-0.06545,0.057,-0.1294,-0.033,0.0603,-0.0657,-43.8,9.375,1.35
0.784127,-0.0404,-0.0052,0.0277,-0.033,0.0603,-0.0657,-43.8,9.375,1.35
0.804127,0.0229,0.0263,-0.008,-0.03505,0.0485,-0.0685,-44.025,9.375,0.75
0.824127,0.0006,0.0603,0.0197,-0.0371,0.0367,-0.0713,-44.025,9.375,0.75
0.844127,-0.0917,0.0752,-0.0241,-0.0371,0.0367,-0.0713,-44.025,9.375,0.75
0.864127,-0.0484,0.1379,-0.0443,-0.0371,0.0367,-0.0713,-44.2875,9.2625,0.9
0.884127,-0.0308,0.0429,-0.0423,-0.033,0.0202,-0.0693,-44.55,9.15,1.05
0.904127,-0.0317,0.0193,0.0532,-0.033,0.0202,-0.0693,-44.55,9.15,1.05
0.924127,-0.0181,0.0767,0.0415,-0.033,0.0202,-0.0693,-44.55,9.15,1.05
0.944127,-0.0854,0.0917,-0.0279,-0.0336,0.014,-0.0596,-44.4,9.15,1.05
0.964127,-0.09405,0.10335,-0.046,-0.0336,0.014,-0.0596,-44.4,9.15,1.05
0.984127,-0.1006,0.07055,0.01745,-0.0336,0.014,-0.0596,-44.4,9.15,1.05
1.004127,-0.0882,0.0344,0.0589,-0.0336,0.014,-0.0596,-44.4,9.15,1.05
1.024127,-0.0973,0.0616,0.0718,-0.0461,0.0079,-0.0504,-43.65,8.925,0.975
1.044127,-0.0684,0.06255,0.04315,-0.0461,0.0079,-0.0504,-43.65,8.925,0.975
1.064127,-0.102,0.0495,0.0456,-0.0461,0.0079,-0.0504,-43.65,8.925,0.975
1.084127,-0.0959,0.0328,0.04195,-0.0539,0.0046,-0.0336,-44.4,8.475,0.9
1.104127,-0.065,0.0454,0.0217,-0.0539,0.0046,-0.0336,-44.4,8.475,0.9
1.124127,-0.05,0.0786,-0.0114,-0.0539,0.0046,-0.0336,-44.4,8.475,0.9
1.144127,-0.0565,0.0712,-0.0469,-0.0539,0.0046,-0.0336,-44.325,8.475,0.6
1.164127,-0.0812,0.0691,-0.0053,-0.0638,0.0121,-0.0173,-44.325,8.475,0.6
1.184127,-0.0071,0.0217,0.0614,-0.0638,0.0121,-0.0173,-44.325,8.475,0.6
1.204127,-0.1898,0.1152,-0.156,-0.0638,0.0121,-0.0173,-44.325,8.475,0.6
1.224127,-0.146,0.1267,0.0325,-0.0779,0.0223,-0.0093,-44.4,8.625,0.45
1.244127,0.0364,0.0211,-0.0937,-0.0779,0.0223,-0.0093,-44.4,8.625,0.45
1.264127,-0.07345,0.07975,0.23725,-0.0779,0.0223,-0.0093,-44.4,8.625,0.45
1.284127,0.0293,-0.0079,0.0887,-0.0779,0.0223,-0.0093,-44.25,8.4,1.275
1.304127,-0.0417,-0.0142,-0.0954,-0.0715,0.0214,-0.0038,-44.25,8.4,1.275
1.324127,-0.01465,0.0502,0.16845,-0.0715,0.0214,-0.0038,-44.25,8.4,1.275
1.344127,-0.0244,0.0745,0.1748,-0.0715,0.0214,-0.0038,-44.4,8.4,1.2375
1.364127,-0.0783,0.0339,0.0981,-0.0628,0.0334,-0.007,-44.55,8.4,1.2
1.384127,-0.0497,0.02,0.0255,-0.0628,0.0334,-0.007,-44.55,8.4,1.2
1.404127,0.0018,-0.0468,0.0922,-0.0628,0.0334,-0.007,-44.55,8.4,1.2
1.424127,-0.00285,-0.0372,0.0522,-0.0628,0.0334,-0.007,-44.25,8.475,0.75
1.444127,-0.0105,0.0531,-0.0392,-0.0228,0.0319,-0.0087,-44.25,8.475,0.75
1.464127,-0.0548,0.0408,-0.0293,-0.0228,0.0319,-0.0087,-44.25,8.475,0.75
1.484127,-0.0384,0.0633,-0.1572,-0.0228,0.0319,-0.0087,-44.55,8.5125,0.375
1.504127,-0.073,0.0785,-0.0802,-0.0208,0.0228,-0.0083,-44.85,8.55,0
1.524127,-0.0135,0.0411,0.0427,-0.0188,0.0137,-0.0079,-44.85,8.55,0
1.544127,0.01085,-0.00395,0.0196,-0.0188,0.0137,-0.0079,-44.85,8.55,0
1.564127,0.0084,0.0253,-0.0386,-0.0188,0.0137,-0.0079,-43.8,8.85,0.45
1.584127,-0.0021,0.0906,-0.0912,-0.0231,0.0104,-0.0041,-43.8,8.85,0.45
1.604127,-0.0243,0.0461,-0.0631,-0.0231,0.0104,-0.0041,-43.8,8.85,0.45
1.624127,-0.0758,0.0639,-0.0169,-0.0231,0.0104,-0.0041,-44.175,8.2875,0.8625
1.644127,-0.04705,0.067,0.0134,-0.0249,0.0177,-0.0002,-44.55,7.725,1.275
1.664127,-0.0708,0.0152,-0.0057,-0.0249,0.0177,-0.0002,-44.55,7.725,1.275
1.684127,-0.0498,0.0519,0.0226,-0.0249,0.0177,-0.0002,-44.55,7.725,1.275
1.704127,0.0124,0.0644,0.0592,-0.0249,0.0177,-0.0002,-44.25,7.8,0.675
1.724127,-0.00915,0.0598,0.05855,-0.0275,0.0173,-0.0005,-44.25,7.8,0.675
1.744127,0.0018,0.0144,0.0564,-0.0275,0.0173,-0.0005,-44.25,7.8,0.675
1.764127,-0.0206,0.0431,0.0212,-0.0275,0.0173,-0.0005,-44.25,7.8,0.675
1.784127,-0.0451,0.082,0.0224,-0.0259,0.02995,-0.00375,-44.1,8.25,1.275
1.804127,-0.0749,0.0542,0.0541,-0.0243,0.0426,-0.007,-44.1,8.25,1.275
1.824127,-0.0861,0.0358,0.058,-0.0243,0.0426,-0.007,-44.1,8.25,1.275
1.844127,-0.1042,0.0583,0.0245,-0.0243,0.0426,-0.007,-43.8,8.55,0.45
1.864127,-0.1132,0.0475,0.0471,-0.0403,0.0452,-0.0072,-43.8,8.55,0.45
1.884127,-0.1449,0.0842,0.0819,-0.0403,0.0452,-0.0072,-43.8,8.55,0.45
1.904127,0.01,0.136,0.1745,-0.0403,0.0452,-0.0072,-43.8,8.55,0.45
1.924127,-0.243,0.1228,-0.1389,-0.0505,0.033,-0.0053,-44.025,8.25,0.075
1.944127,-0.0875,0.0705,0.18885,-0.0505,0.033,-0.0053,-44.025,8.25,0.075
1.964127,-0.0339,0.0042,-0.023,-0.0505,0.033,-0.0053,-44.025,8.25,0.075
1.984127,-0.0668,0.0709,0.3014,-0.046,0.03275,-0.0022,-44.7,8.175,-0.15
2.004127,-0.0327,0.0322,0.064,-0.0415,0.0325,0.0009,-44.7,8.175,-0.15
2.024127,-0.0643,0.0647,-0.0371,-0.0415,0.0325,0.0009,-44.7,8.175,-0.15
2.044127,-0.1016,0.1814,0.0035,-0.0415,0.0325,0.0009,-44.625,8.7,0.3
2.064127,-0.1219,0.1162,0.0554,-0.0548,0.0082,-0.0044,-44.625,8.7,0.3
2.084127,-0.1699,0.0778,0.1045,-0.0548,0.0082,-0.0044,-44.625,8.7,0.3
2.104127,-0.1093,0.0317,0.0998,-0.0548,0.0082,-0.0044,-44.625,8.7,0.3
2.124127,-0.0923,-0.0073,0.1258,-0.06825,0.0197,-0.0021,-43.65,8.625,0.075
2.144127,-0.0357,0.0754,0.1886,-0.0817,0.0312,0.0002,-43.65,8.625,0.075
2.164127,-0.0938,0.0967,0.1209,-0.0817,0.0312,0.0002,-43.65,8.625,0.075
2.184127,-0.0968,0.13145,0.0319,-0.0817,0.0312,0.0002,-43.65,8.625,0.075
2.204127,-0.05655,0.0712,0.0167,-0.0944,0.0376,-0.0053,-44.55,8.85,-0.45
2.224127,-0.15815,0.11835,0.0748,-0.0944,0.0376,-0.0053,-44.55,8.85,-0.45
2.244127,-0.1175,0.148,0.1903,-0.0944,0.0376,-0.0053,-44.55,8.85,-0.45
2.264127,-0.1595,0.1315,0.2343,-0.11295,0.04445,-0.0074,-44.1,8.4,0.15
2.284127,-0.2299,0.151,0.1545,-0.1315,0.0513,-0.0095,-44.1,8.4,0.15
2.304127,-0.2155,0.0609,0.1646,-0.1315,0.0513,-0.0095,-44.1,8.4,0.15
2.324127,-0.1758,0.1187,0.2824,-0.1315,0.0513,-0.0095,-44.025,8.25,0.2625
2.344127,-0.1135,0.1566,0.3683,-0.1457,0.0707,-0.0012,-43.95,8.1,0.375
2.364127,-0.1244,0.21165,0.33215,-0.1457,0.0707,-0.0012,-43.95,8.1,0.375
2.384127,-0.1231,0.213,0.3203,-0.1457,0.0707,-0.0012,-43.95,8.1,0.375
2.404127,-0.0698,0.1795,0.2459,-0.16225,0.08825,-0.00615,-43.95,8.25,0
2.424127,-0.0383,0.1093,0.2269,-0.1788,0.1058,-0.0111,-43.95,8.25,0
2.444127,0.1056,0.0779,0.5778,-0.1788,0.1058,-0.0111,-43.95,8.25,0
2.464127,0.3465,-0.0132,0.7987,-0.1788,0.1058,-0.0111,-43.9875,8.2125,-0.225
2.484127,0.3562,0.0629,0.5069,-0.2533,0.1335,-0.0524,-44.025,8.175,-0.45
2.504127,0.30855,0.21365,0.19065,-0.2533,0.1335,-0.0524,-44.025,8.175,-0.45
2.524127,0.3275,0.3525,-0.0767,-0.2533,0.1335,-0.0524,-44.025,8.175,-0.45
2.544127,0.3712,0.3735,-0.2153,-0.28265,0.1295,-0.0849,-44.4,8.175,-1.05
2.564127,0.5669,0.2163,-0.0538,-0.312,0.1255,-0.1174,-44.4,8.175,-1.05
2.584127,0.5269,0.1298,0.0982,-0.312,0.1255,-0.1174,-44.4,8.175,-1.05
2.604127,0.5214,0.1478,0.1346,-0.312,0.1255,-0.1174,-44.4,7.5,-0.75
2.624127,0.66795,0.13185,0.0043,-0.494,0.0793,-0.1463,-44.4,7.5,-0.75
2.644127,0.269,0.4805,-0.0642,-0.494,0.0793,-0.1463,-44.4,7.5,-0.75
2.664127,0.3942,0.417,-0.0283,-0.494,0.0793,-0.1463,-44.4,7.5,-0.75
2.684127,0.3418,0.1466,0.0705,-0.6098,0.0299,-0.1151,-44.55,6.675,-1.05
2.704127,0.5038,0.0243,0.682,-0.6098,0.0299,-0.1151,-44.55,6.675,-1.05
2.724127,0.6114,0.061,0.1576,-0.6098,0.0299,-0.1151,-44.55,6.675,-1.05
2.744127,0.6285,0.1048,0.2558,-0.6098,0.0299,-0.1151,-44.325,6.6,-0.45
2.764127,0.4335,0.1977,0.702,-0.629,-0.0431,-0.0605,-44.325,6.6,-0.45
2.784127,0.5766,0.2301,0.7652,-0.629,-0.0431,-0.0605,-44.325,6.6,-0.45
2.804127,0.4625,0.4985,0.6906,-0.629,-0.0431,-0.0605,-44.325,6.6,-0.45
2.824127,0.2377,0.563,0.4989,-0.5948,-0.1399,-0.0683,-44.25,6.45,-0.15
2.844127,0.0348,0.22345,0.02585,-0.5948,-0.1399,-0.0683,-44.25,6.45,-0.15
2.864127,-0.0965,0.2197,-0.0847,-0.5948,-0.1399,-0.0683,-44.25,6.45,-0.15
2.884127,-0.3188,0.3459,-0.0307,-0.5948,-0.1399,-0.0683,-44.25,6.45,-0.15
2.904127,-0.707,0.4661,0.2551,-0.7057,-0.2961,0.0105,-44.85,6.375,0.75
2.924127,-1.1742,-0.6566,-0.3532,-0.7057,-0.2961,0.0105,-44.85,6.375,0.75
2.944127,-0.8019,-0.4679,0.056,-0.7057,-0.2961,0.0105,-44.85,6.375,0.75
2.964127,-0.3472,0.154,0.0484,-0.916,-0.4383,0.0887,-44.85,6.075,1.95
2.984127,-0.6346,0.8967,-0.2058,-0.916,-0.4383,0.0887,-44.85,6.075,1.95
3.004127,-1.264,1.7343,0.36,-0.916,-0.4383,0.0887,-44.85,6.075,1.95
3.024127,-1.3675,2.0354,0.8683,-0.916,-0.4383,0.0887,-44.4,5.325,3.45
3.044127,-1.1847,2.0108,1.0326,-1.1805,-0.4044,0.0924,-44.4,5.325,3.45
3.064127,-1.0205,1.3051,0.971,-1.1805,-0.4044,0.0924,-44.4,5.325,3.45
3.084127,-0.7117,0.659,1.195,-1.1805,-0.4044,0.0924,-44.4,5.325,3.45
3.104127,-0.6348,0.8918,1.4622,-1.1838,-0.1788,0.1138,-44.25,5.85,5.175
3.124127,-1.0726,1.6001,1.3637,-1.1838,-0.1788,0.1138,-44.25,5.85,5.175
3.144127,-1.16105,1.92735,1.1183,-1.1838,-0.1788,0.1138,-44.25,5.85,5.175
3.164127,-1.5746,0.1777,-0.0174,-1.1838,-0.1788,0.1138,-44.025,5.475,6.075
3.184127,-1.1492,-0.6103,0.7638,-1.2933,0.2634,0.1466,-44.025,5.475,6.075
3.204127,-0.58,0.001,1.0623,-1.2933,0.2634,0.1466,-44.025,5.475,6.075
3.224127,-0.3258,0.2624,1.5793,-1.2933,0.2634,0.1466,-44.025,5.475,6.075
3.244127,-0.5437,1.0578,2.164,-1.5606,0.2141,0.2237,-43.35,5.325,4.8
3.264127,-0.4726,1.73925,1.29655,-1.5606,0.2141,0.2237,-43.35,5.325,4.8
3.284127,-0.5502,2.0831,1.3479,-1.5606,0.2141,0.2237,-43.35,5.325,4.8
3.304127,-0.4831,1.9364,1.8589,-1.5606,0.2141,0.2237,-44.25,5.25,5.775
3.324127,-0.174,1.8349,2.383,-1.8115,0.0144,0.2164,-44.25,5.25,5.775
3.344127,0.1415,1.9219,3.6617,-1.8115,0.0144,0.2164,-44.25,5.25,5.775
3.364127,0.5245,1.7939,2.5825,-1.8115,0.0144,0.2164,-44.25,5.25,5.775
3.384127,0.3341,2.0682,3.4731,-2.0502,-0.0173,0.2007,-43.95,5.775,6.975
3.404127,0.3882,1.6786,3.6037,-2.0502,-0.0173,0.2007,-43.95,5.775,6.975
3.424127,-0.3567,0.7424,4.4634,-2.0502,-0.0173,0.2007,-43.95,5.775,6.975
3.444127,-0.57495,0.2931,4.88515,-2.0502,-0.0173,0.2007,-44.025,6.3,6.9
3.464127,-0.5359,-0.1929,5.2737,-2.2994,0.1687,0.1074,-44.025,6.3,6.9
3.484127,-0.5644,-0.2503,3.9052,-2.2994,0.1687,0.1074,-44.025,6.3,6.9
3.504127,-0.8663,-1.1579,2.3451,-2.2994,0.1687,0.1074,-44.025,6.3,6.9
