time,ax,ay,az,wx,wy,wz,Bx,By,Bz
0.042703,0,0,0,0,0,0,0,0,0
0.062703,-0.1231,0.0463,-0.2362,0,0,0,-21.075,5.9625,-0.6375
0.082703,-0.0763,0.1019,-0.3153,-0.00975,0.00375,0.0133,-42.15,11.925,-1.275
0.102703,0.0107,0.0899,-0.2961,-0.0195,0.0075,0.0266,-42.15,11.925,-1.275
0.122703,-0.0302,0.0184,-0.2151,-0.0195,0.0075,0.0266,-42.15,11.925,-1.275
0.142703,-0.0729,0.0065,-0.1183,-0.0195,0.0075,0.0266,-41.85,12.75,-0.825
0.162703,-0.0494,0.0201,-0.0409,-0.0582,-0.0055,0.0328,-41.85,12.75,-0.825
0.182703,-0.0995,-0.0022,-0.0304,-0.0582,-0.0055,0.0328,-41.85,12.75,-0.825
0.202703,0.0476,-0.0515,-0.0544,-0.0582,-0.0055,0.0328,-43.125,13.125,-0.975
0.222703,0.1952,0.009,-0.2719,-0.0144,-0.0107,0.0414,-43.125,13.125,-0.975
0.242703,-0.0664,0.1844,-0.2402,-0.0144,-0.0107,0.0414,-43.125,13.125,-0.975
0.262703,-0.0432,0.1432,-0.2082,-0.0144,-0.0107,0.0414,-43.125,13.0875,-0.9375
0.282703,-0.0083,0.0917,-0.0778,-0.0144,-0.0107,0.0414,-43.125,13.05,-0.9
0.302703,-0.0053,-0.0555,0.0817,-0.0238,-0.0055,0.0278,-43.125,13.05,-0.9
0.322703,0.0842,-0.0099,0.0252,-0.0238,-0.0055,0.0278,-43.125,13.05,-0.9
0.342703,0.0982,0.0962,-0.143,-0.0238,-0.0055,0.0278,-43.725,13.125,-0.825
0.362703,0.0569,0.0282,-0.2015,-0.02265,-0.0029,0.0216,-43.725,13.125,-0.825
0.382703,-0.0027,-0.0008,-0.2556,-0.0215,-0.0003,0.0154,-43.725,13.125,-0.825
0.402703,0.0132,-0.0057,-0.0695,-0.0215,-0.0003,0.0154,-43.725,13.125,-0.825
0.422703,0.11385,0.0367,-0.0077,-0.0215,-0.0003,0.0154,-43.8,13.2,-1.05
0.442703,0.18735,0.06075,-0.21665,-0.0406,0.0186,-0.0162,-43.8,13.2,-1.05
0.462703,0.14405,0.0829,-0.33265,-0.0406,0.0186,-0.0162,-43.8,13.2,-1.05
0.482703,0.1334,0.0642,-0.3536,-0.0406,0.0186,-0.0162,-43.65,13.425,-1.2
0.502703,0.03285,-0.0066,-0.27665,-0.0435,0.0101,-0.0603,-43.65,13.425,-1.2
0.522703,0.0066,-0.0958,-0.1748,-0.0435,0.0101,-0.0603,-43.65,13.425,-1.2
0.542703,0.1423,0.0199,-0.1617,-0.0435,0.0101,-0.0603,-43.65,13.425,-1.2
0.562703,0.155,0.0769,0.0272,-0.0435,0.0101,-0.0603,-42.675,13.05,-0.825
0.582703,0.0463,0.0871,0.0028,-0.0696,0.0441,-0.0618,-42.675,13.05,-0.825
0.602703,-0.0324,0.0711,-0.1564,-0.0696,0.0441,-0.0618,-42.675,13.05,-0.825
0.622703,-0.0717,0.0047,-0.2047,-0.0696,0.0441,-0.0618,-42.9375,12.9,-0.7125
0.642703,-0.1791,-0.0572,-0.2391,-0.0205,0.049,-0.0449,-43.2,12.75,-0.6
0.662703,-0.1133,0.0196,-0.0273,-0.0205,0.049,-0.0449,-43.2,12.75,-0.6
0.682703,-0.0742,-0.0428,0.0263,-0.0205,0.049,-0.0449,-43.2,12.75,-0.6
0.702703,-0.0811,-0.0244,-0.0525,-0.0205,0.049,-0.0449,-43.05,12.45,-0.6
0.722703,-0.1872,-0.0138,-0.1428,-0.026,0.0215,-0.016,-43.05,12.45,-0.6
0.742703,-0.1281,0.004,-0.0398,-0.026,0.0215,-0.016,-43.05,12.45,-0.6
0.762703,0.0698,0.0669,-0.0879,-0.026,0.0215,-0.016,-42.9,12.75,-1.35
0.782703,-0.0636,0.196,-0.1463,0.0034,0.0053,0.007,-42.9,12.75,-1.35
0.802703,-0.0708,0.14845,-0.0757,0.0034,0.0053,0.007,-42.9,12.75,-1.35
0.822703,0.05045,0.1369,-0.0161,0.0034,0.0053,0.007,-42.9,12.75,-1.35
0.842703,-0.0431,0.09865,0.0587,0.0034,0.0053,0.007,-42.9,12.375,-0.975
0.862703,-0.0079,0.0604,0.0424,0.0084,-0.0492,0.0166,-42.9,12.375,-0.975
0.882703,0.0495,0.1722,-0.1007,0.0084,-0.0492,0.0166,-42.9,12.375,-0.975
0.902703,-0.0087,0.0836,-0.0772,0.0084,-0.0492,0.0166,-44.1,12.525,-1.275
