time,ax,ay,az,wx,wy,wz,Bx,By,Bz
1.291197,-0.2202,0.179,-0.0135,-0.0412,0.0704,-0.0235,-42.9,10.275,-4.65
1.311197,-0.1665,0.1652,0.0017,-0.0412,0.0704,-0.0235,-42.9,10.275,-4.65
1.331197,-0.1129,0.1212,0.0493,-0.0412,0.0704,-0.0235,-42.75,10.425,-4.875
1.351197,-0.10495,0.1179,0.14435,-0.0733,0.0744,-0.0113,-42.75,10.425,-4.875
1.371197,-0.1128,0.0536,0.223,-0.0733,0.0744,-0.0113,-42.75,10.425,-4.875
1.391197,-0.1341,0.003,0.2216,-0.0733,0.0744,-0.0113,-42.75,10.425,-4.875
1.411197,-0.1754,-0.0255,0.2355,-0.0685,0.0652,-0.01335,-42.3,10.125,-4.65
1.431197,-0.1552,0.0433,0.3259,-0.0637,0.056,-0.0154,-42.3,10.125,-4.65
1.451197,-0.12195,0.0748,0.2455,-0.0637,0.056,-0.0154,-42.3,10.125,-4.65
1.471197,-0.0726,0.1572,0.3002,-0.0637,0.056,-0.0154,-42.3,10.425,-5.25
1.491197,-0.0666,0.248,0.3256,-0.069,0.0076,-0.0095,-42.3,10.425,-5.25
1.511197,-0.0657,0.2961,0.2729,-0.069,0.0076,-0.0095,-42.3,10.425,-5.25
1.531197,-0.095,0.2667,0.2709,-0.069,0.0076,-0.0095,-42.75,10.5,-4.2
1.551197,-0.1374,0.2169,0.3908,-0.0638,-0.0101,-0.0011,-42.75,10.5,-4.2
1.571197,-0.005,0.0413,0.2784,-0.0586,-0.0278,0.0073,-42.75,10.5,-4.2
1.591197,-0.1797,0.0234,0.3823,-0.0586,-0.0278,0.0073,-42.75,10.5,-4.2
1.611197,0.0753,0.1606,0.4727,-0.0586,-0.0278,0.0073,-42.825,10.575,-4.65
1.631197,0.0544,0.169,0.2772,-0.0461,-0.004,0.02,-42.825,10.575,-4.65
1.651197,-0.024,0.3058,0.1534,-0.0461,-0.004,0.02,-42.825,10.575,-4.65
1.671197,-0.0718,0.3352,0.0661,-0.0461,-0.004,0.02,-42.525,10.125,-4.575
1.691197,-0.05515,0.36845,-0.03785,-0.0745,-0.0505,0.0098,-42.525,10.125,-4.575
1.711197,-0.00835,0.2892,-0.0644,-0.0745,-0.0505,0.0098,-42.525,10.125,-4.575
1.731197,-0.0717,0.1147,0.1314,-0.0745,-0.0505,0.0098,-42.525,10.125,-4.575
1.751197,-0.0944,0.0313,0.278,-0.0745,-0.0505,0.0098,-42.45,10.65,-4.65
1.771197,-0.0445,0.093,0.2706,-0.1558,-0.0421,0.0142,-42.45,10.65,-4.65
1.791197,0.0668,0.184,0.1305,-0.1558,-0.0421,0.0142,-42.45,10.65,-4.65
1.811197,0.0462,0.297,-0.0008,-0.1558,-0.0421,0.0142,-42.825,10.65,-4.275
1.831197,0.0362,0.357,0.0298,-0.1492,-0.0274,0.00155,-42.825,10.65,-4.275
1.851197,-0.0536,0.3282,0.0803,-0.1426,-0.0127,-0.0111,-42.825,10.65,-4.275
1.871197,-0.1127,0.1914,0.2009,-0.1426,-0.0127,-0.0111,-42.825,10.65,-4.275
1.891197,-0.0995,0.1209,0.3185,-0.1426,-0.0127,-0.0111,-42.525,10.2,-4.65
1.911197,0.0046,0.1583,0.2934,-0.1842,0.0008,-0.0411,-42.525,10.2,-4.65
1.931197,-0.01075,0.13955,0.24355,-0.1842,0.0008,-0.0411,-42.525,10.2,-4.65
1.951197,-0.0723,0.1893,0.1997,-0.1842,0.0008,-0.0411,-42.75,10.35,-4.35
1.971197,-0.1745,0.4005,0.1561,-0.1755,0.0125,-0.044,-42.75,10.35,-4.35
1.991197,-0.127,0.4528,0.1422,-0.1755,0.0125,-0.044,-42.75,10.35,-4.35
2.011197,-0.0717,0.3455,0.2878,-0.1755,0.0125,-0.044,-42.75,10.35,-4.35
2.031197,-0.0165,0.2663,0.4189,-0.1755,0.0125,-0.044,-42.6,9.975,-3.45
2.051197,-0.0315,0.2963,0.4196,-0.1982,0.0234,-0.0385,-42.6,9.975,-3.45
2.071197,-0.0381,0.38,0.3274,-0.1982,0.0234,-0.0385,-42.6,9.975,-3.45
2.091197,-0.0441,0.5038,0.3388,-0.1982,0.0234,-0.0385,-43.05,9.975,-3.3
2.111197,-0.0987,0.4924,0.3725,-0.2181,0.0524,-0.0509,-43.05,9.975,-3.3
2.131197,-0.1456,0.4007,0.4911,-0.2181,0.0524,-0.0509,-43.05,9.975,-3.3
2.151197,-0.252,0.4252,0.74,-0.2181,0.0524,-0.0509,-43.05,9.975,-3.3
2.171197,-0.33915,0.46585,0.59655,-0.2181,0.0524,-0.0509,-42.825,9.825,-3.45
2.191197,-0.33935,0.77105,0.3562,-0.2902,0.029,-0.035,-42.825,9.825,-3.45
2.211197,-0.12,0.848,0.6379,-0.2902,0.029,-0.035,-42.825,9.825,-3.45
2.231197,-0.0898,0.6123,0.7937,-0.2902,0.029,-0.035,-42.9375,9.825,-3.7125
2.251197,-0.093,0.3872,1.09905,-0.3509,-0.0031,-0.0159,-43.05,9.825,-3.975
2.271197,-0.1298,0.5191,1.1775,-0.3509,-0.0031,-0.0159,-43.05,9.825,-3.975
2.291197,-0.1256,0.702,0.9065,-0.3509,-0.0031,-0.0159,-43.05,9.825,-3.975
2.311197,-0.0226,0.8606,0.7689,-0.3509,-0.0031,-0.0159,-43.5,9.3,-3.45
2.331197,0.1149,1.1148,0.7667,-0.3732,-0.0472,-0.0179,-43.5,9.3,-3.45
2.351197,0.1385,1.4501,0.9243,-0.3732,-0.0472,-0.0179,-43.5,9.3,-3.45
2.371197,-0.161,1.4457,0.9792,-0.3732,-0.0472,-0.0179,-43.65,9.375,-3.9
2.391197,-0.3733,1.5108,0.9987,-0.5731,-0.0455,-0.0605,-43.65,9.375,-3.9
2.411197,-0.3826,1.746,1.3371,-0.5731,-0.0455,-0.0605,-43.65,9.375,-3.9
2.431197,-0.2379,1.6513,1.7516,-0.5731,-0.0455,-0.0605,-43.35,9.4125,-3.525
2.451197,0.26,1.5637,2.2718,-0.5731,-0.0455,-0.0605,-43.05,9.45,-3.15
2.471197,0.322,1.8654,2.1799,-0.6974,-0.1023,-0.0403,-43.05,9.45,-3.15
2.491197,0.1453,2.2386,1.7292,-0.6974,-0.1023,-0.0403,-43.05,9.45,-3.15
2.511197,0.2229,2.7532,2.0618,-0.6974,-0.1023,-0.0403,-42.825,8.7,-3.075
2.531197,0.0518,3.1715,1.8695,-0.7174,0.0322,-0.0287,-42.825,8.7,-3.075
2.551197,-0.1243,3.7681,2.0246,-0.7174,0.0322,-0.0287,-42.825,8.7,-3.075
2.571197,-0.0608,4.7075,2.2944,-0.7174,0.0322,-0.0287,-42.825,8.7,-3.075
2.591197,0.0504,4.85945,2.593,-0.7174,0.0322,-0.0287,-42.75,8.925,-3.45
2.611197,0.41525,4.90305,3.12715,-0.8671,0.0669,-0.0386,-42.75,8.925,-3.45
2.631197,0.7164,6.2629,2.6648,-0.8671,0.0669,-0.0386,-42.75,8.925,-3.45
2.651197,0.5085,7.37185,1.8035,-0.8671,0.0669,-0.0386,-41.925,8.7,-2.775
2.671197,0.7667,8.0891,2.4647,-0.9683,0.2016,-0.0644,-41.925,8.7,-2.775
2.691197,-0.3556,10.2905,2.9832,-0.9683,0.2016,-0.0644,-41.925,8.7,-2.775
2.711197,-1.1725,10.5978,0.3494,-0.9683,0.2016,-0.0644,-42.825,8.775,-3.45
2.731197,-0.26365,9.7769,2.2814,-0.9683,0.2016,-0.0644,-42.825,8.775,-3.45
2.751197,-1.506,10.4974,3.7037,-1.656,0.0614,-0.2292,-42.825,8.775,-3.45
2.771197,-1.4613,9.3263,3.8032,-1.656,0.0614,-0.2292,-42.825,8.775,-3.45
2.791197,2.1488,7.3875,4.88415,-1.656,0.0614,-0.2292,-42.75,9,-3.45
2.811197,-0.43455,8.797,5.1338,-2.6909,-0.0499,-0.0542,-42.75,9,-3.45
2.831197,-3.1764,9.8628,4.0403,-2.6909,-0.0499,-0.0542,-42.75,9,-3.45
2.851197,-2.1973,9.0371,7.1017,-2.6909,-0.0499,-0.0542,-42.15,9.375,-2.4
2.871197,2.4363,5.5431,5.3578,-2.90725,-0.2592,-0.01045,-41.55,9.75,-1.35
2.891197,-3.7851,10.6121,-3.6555,-3.1236,-0.4685,0.0333,-41.55,9.75,-1.35
2.911197,1.7796,1.1894,-8.0869,-3.1236,-0.4685,0.0333,-41.55,9.75,-1.35
2.931197,2.8947,-11.2026,-2.8766,-3.1236,-0.4685,0.0333,-41.625,10.5,1.05
2.951197,-6.4332,-11.15445,-20.36925,-2.8131,-0.387,0.2321,-41.625,10.5,1.05
2.971197,-17.6869,8.6968,-70.1034,-2.8131,-0.387,0.2321,-41.625,10.5,1.05
2.991197,5.4438,2.79655,-22.38315,-2.8131,-0.387,0.2321,-41.025,9.975,4.2
3.011197,0.1675,-12.7656,-4.9601,-5.4576,-1.4663,0.1785,-41.025,9.975,4.2
3.031197,3.9496,-3.4998,3.0341,-5.4576,-1.4663,0.1785,-41.025,9.975,4.2
3.051197,-2.7256,-39.14195,-3.67165,-5.4576,-1.4663,0.1785,-41.025,9.975,4.2
3.071197,0.2807,10.4973,-9.4246,-5.4576,-1.4663,0.1785,-39.75,6.9,10.35
3.091197,-4.2561,3.1037,2.4207,-0.3638,0.9378,0.5255,-39.75,6.9,10.35
3.111197,-3.2962,2.9908,6.5691,-0.3638,0.9378,0.5255,-39.75,6.9,10.35
3.131197,1.08375,2.59295,7.1041,-0.3638,0.9378,0.5255,-39.75,6.9,10.35
3.151197,1.7224,5.0167,5.7731,-0.3638,0.9378,0.5255,-39.75,7.05,9.825
3.171197,-0.3107,7.6324,-0.6615,1.6175,0.0718,-0.0185,-39.75,7.05,9.825
3.191197,0.5716,4.9009,3.905,1.6175,0.0718,-0.0185,-39.75,7.05,9.825
3.211197,1.2126,4.4624,6.7033,1.6175,0.0718,-0.0185,-39.75,8.775,9.225
3.231197,-0.7117,4.7384,5.4194,1.1626,-0.0625,-0.1915,-39.75,8.775,9.225
3.251197,-1.3622,2.831,2.16,1.1626,-0.0625,-0.1915,-39.75,8.775,9.225
3.271197,-0.9481,1.2682,1.07935,1.1626,-0.0625,-0.1915,-39.225,8.55,9.3
