time,ax,ay,az,wx,wy,wz,Bx,By,Bz
0.048339,0,0,0,-0.0263,3.013,-3.3422,0,0,0
0.068339,0,0,0,-0.05685,-0.08095,-0.07295,0,0,0
0.088339,0.0786,-0.4443,0.1794,0.1942,-0.1573,-0.07665,0,0,0
0.108339,-0.004,-0.3309,0.3567,0.0922,-0.1316,-0.0974,-48.3188,1.3313,-4.1813
0.128339,-0.1881,-0.446,0.3446,-0.0226,-0.145,-0.07295,-48.3188,1.3313,-4.1813
0.148339,-0.2832,-0.4476,0.2748,0.0971,-0.1683,-0.0705,-48.3188,1.3313,-4.1813
0.168339,-0.2198,-0.4939,0.4571,0.10685,-0.164,-0.0852,-48.3188,1.3313,-4.1813
0.188339,-0.2864,-0.6147,0.4826,0.0543,-0.1048,-0.1145,36.3375,18.825,2.85
0.208339,-0.5311,-0.6986,0.4406,0.135,-0.095,-0.0461,36.3375,18.825,2.85
0.228339,-0.4989,-0.5057,0.3478,0.1008,-0.1084,0.0089,36.1313,18.9188,2.6625
0.248339,-0.4721,-0.4226,0.3582,0.0641,-0.1376,0.0052,36.1313,18.9188,2.6625
0.268339,-0.4455,-0.4085,0.3315,0.0958,-0.1621,-0.0448,36.1313,18.9188,2.6625
0.288339,-0.4633,-0.4325,0.31135,0.0861,-0.2013,-0.0693,36.525,19.2188,1.875
0.308339,-0.4832,-0.4525,0.3036,0.0678,-0.2391,-0.0326,36.525,19.2188,1.875
0.328339,-0.5363,-0.43,0.2634,0.058,-0.2574,0.0235,36.525,19.2188,1.875
0.348339,-0.5144,-0.4666,0.2303,0.02995,-0.2617,0.0455,36.225,19.7063,1.5
0.368339,-0.3244,-0.3965,0.17325,-0.008,-0.2611,0.0223,36.225,19.7063,1.5
0.388339,-0.13135,-0.43135,0.22505,-0.03,-0.2306,-0.0278,36.225,19.7063,1.5
0.408339,-0.0295,-0.6196,0.4847,-0.0238,-0.1596,-0.0693,36.32815,19.55625,1.30315
0.428339,-0.08075,-0.63015,0.5653,0.0128,-0.062,-0.0338,36.4313,19.4062,1.1063
0.448339,-0.1774,-0.5038,0.5793,0.0397,-0.0143,0.0455,36.4313,19.4062,1.1063
0.468339,-0.2732,-0.178,0.3173,0.0244,-0.07725,0.0767,36.4313,19.4062,1.1063
0.488339,-0.2496,-0.2006,0.2593,-0.0061,-0.17805,0.03275,36.225,19.125,0.225
0.508339,-0.1716,-0.3689,0.2699,-0.02565,-0.22875,-0.0119,36.225,19.125,0.225
0.528339,-0.014,-0.4898,0.3301,-0.022,-0.1872,-0.0112,36.225,19.125,0.225
0.548339,0.0544,-0.3863,0.3184,-0.01285,-0.08275,0.0028,36.0375,19.0125,0.1125
0.568339,-0.0541,-0.3541,0.3193,-0.01775,-0.0216,0.0242,36.0375,19.0125,0.1125
0.588339,-0.2316,-0.3358,0.3463,-0.02935,-0.0473,0.0309,36.0375,19.0125,0.1125
0.608339,-0.2683,-0.2867,0.3829,-0.03725,-0.10415,0.0297,36.3375,19.2188,-0.1688
0.628339,-0.2151,-0.364,0.41,-0.05015,-0.1658,0.02785,36.3375,19.2188,-0.1688
0.648339,-0.1573,-0.5254,0.4951,-0.0403,-0.156,0.02595,36.3375,19.2188,-0.1688
0.668339,-0.1055,-0.6565,0.5719,-0.0037,-0.10415,0.04745,35.9438,19.125,-0.2625
0.688339,-0.0781,-0.4318,0.4663,0.00675,-0.0559,0.0749,35.9438,19.125,-0.2625
0.708339,-0.072,-0.2504,0.3671,-0.0122,-0.03445,0.05895,35.9438,19.125,-0.2625
0.728339,-0.1786,-0.322,0.3736,-0.01835,-0.06015,0.0254,36.4313,19.3125,-1.4438
0.748339,-0.1927,-0.3962,0.3995,-0.02325,-0.08145,0.00955,36.4313,19.3125,-1.4438
0.768339,-0.2731,-0.4852,0.405,-0.02085,-0.09375,0.0388,36.4313,19.3125,-1.4438
0.788339,-0.2746,-0.4583,0.3916,-0.0134,-0.0858,0.0694,36.0375,18.6188,-0.75
0.808339,-0.1929,-0.4719,0.3906,-0.0098,-0.05955,0.07125,36.0375,18.6188,-0.75
0.828339,-0.1092,-0.3608,0.335,-0.01955,-0.0424,0.06025,36.0375,18.6188,-0.75
0.848339,-0.0524,-0.3013,0.2731,-0.04035,-0.03325,0.04195,36.525,18.825,-0.9563
0.868339,-0.0655,-0.3561,0.2665,-0.0538,-0.0198,0.0187,36.525,18.825,-0.9563
0.888339,-0.1697,-0.5547,0.3931,-0.03485,-0.0033,0.01015,36.525,18.825,-0.9563
0.908339,-0.2448,-0.7061,0.5165,-0.014,0.0102,0.0309,36.32815,18.675,-1.2469
0.928339,-0.2705,-0.5908,0.4971,-1.00E-04,0.0101,0.0975,36.1313,18.525,-1.5375
0.948339,-0.1718,-0.3644,0.3679,-0.011,-0.0393,0.12125,36.1313,18.525,-1.5375
0.968339,-0.0969,-0.1878,0.3014,-0.022,-0.0986,0.09135,36.1313,18.525,-1.5375
0.988339,-0.0389,-0.1884,0.2636,-0.0324,-0.1463,0.0382,36.525,18.825,-1.5375
1.008339,-0.057,-0.3929,0.3041,-0.03,-0.1486,0.0297,36.525,18.825,-1.5375
