time,ax,ay,az,wx,wy,wz,Bx,By,Bz
0.053572,0,0,0,0.421,0.1585,-1.596,0,0,0
0.073572,0,0,0,-0.00225,-0.17015,-0.0175,0,0,0
0.093572,0.1751,-0.768,0.2921,0.0209,-0.03275,0.0325,0,0,0
0.113572,0.1301,-0.7994,0.1965,0.06675,0.03755,0.0642,-31.4438,28.4063,-15.3
0.133572,0.0552,-0.5233,-0.0346,0.07895,-0.00155,0.05015,-31.4438,28.4063,-15.3
0.153572,-0.1213,-0.4165,-0.0622,0.0362,-0.1213,0.0203,-31.4438,28.4063,-15.3
0.173572,-0.1722,-0.4301,-0.0728,-0.0176,-0.2373,0.0191,-50.0813,1.05,1.5938
0.193572,-0.0416,-0.6199,0.1083,-0.0091,-0.2398,0.0117,-50.0813,1.05,1.5938
0.213572,0.1592,-0.7938,0.285,0.0644,-0.175,0.0349,-50.0813,1.05,1.5938
0.233572,0.1522,-0.8203,0.2538,0.1156,-0.0968,0.0644,-49.8938,1.3313,1.5938
0.253572,0.1075,-0.5022,-0.0291,0.0899,-0.1018,0.0606,-49.8938,1.3313,1.5938
0.273572,-0.0001,-0.2707,-0.254,0.0276,-0.1653,0.0349,-49.8938,1.3313,1.5938
0.293572,0.1251,-0.2784,-0.1556,0.0106,-0.1958,-0.0041,-50.775,1.5375,2.4563
0.313572,0.0814,-0.521,-0.0633,0.0191,-0.22995,0.03065,-50.775,1.5375,2.4563
0.333572,-0.0689,-0.7151,-0.011,0.0227,-0.2801,0.1107,-50.775,1.5375,2.4563
0.353572,-0.2149,-0.566,-0.2495,-0.0114,-0.4352,0.184,-50.0813,1.2563,2.6625
0.373572,0.0947,-0.3875,-0.3432,-0.01325,-0.6081,0.18585,-50.0813,1.2563,2.6625
0.393572,0.22435,-0.39775,-0.1964,0.0093,-0.6588,0.1376,-50.0813,1.2563,2.6625
0.413572,0.3527,-0.5694,0.1604,0.03805,-0.5782,0.1467,-49.7063,1.3313,2.85
0.433572,0.2828,-0.5506,0.1062,0.0557,-0.4889,0.2207,-49.7063,1.3313,2.85
0.453572,-0.0452,-0.2826,-0.2818,0.02825,-0.4847,0.30125,-49.7063,1.3313,2.85
0.473572,-0.5339,0.0007,-0.7993,-0.0566,-0.6772,0.3685,-49.98755,1.6313,3.73125
0.493572,-1.2112,-0.0014,-1.4839,-0.24295,-1.3014,0.4723,-50.2688,1.9313,4.6125
0.513572,-0.5795,-0.3346,-1.1088,-0.34185,-2.0577,0.4803,-50.2688,1.9313,4.6125
0.533572,-0.0749,-0.6365,-0.8007,-0.2002,-2.2898,0.4259,-50.2688,1.9313,4.6125
0.553572,-0.0581,-1.0451,-0.6223,-0.1189,-2.3747,0.5627,-49.8,2.5125,5.8875
0.573572,-0.5997,-0.8433,-1.0511,-0.2662,-2.4926,0.8376,-49.8,2.5125,5.8875
0.593572,-0.4703,-0.7646,-1.0823,-0.5997,-2.98065,1.0575,-49.8,2.5125,5.8875
0.613572,0.9536,-0.6866,-0.1691,-0.42565,-2.81385,0.892,-49.8,3.3,9.0188
0.633572,1.5566,-0.897,0.1778,-0.16355,-2.3936,0.7777,-49.8,3.3,9.0188
0.653572,1.6609,-1.0091,0.382,-0.0616,-1.90615,0.6825,-49.8,3.3,9.0188
0.673572,1.2942,-0.7769,0.0034,-0.168233333,-1.530266667,0.686166667,-47.1562,5.925,16.9125
0.693572,1.2942,-0.7769,0.0034,-0.186966667,-1.516033333,0.691033333,-47.1562,5.925,16.9125
0.713572,0.3467,-0.327,-0.2353,-0.60095,-1.6356,0.60855,-47.1562,5.925,16.9125
0.733572,1.2387,-0.4268,0.7435,-0.4201,-1.38935,0.31475,-44.1188,7.6875,22.9688
0.753572,1.7018,-0.8717,1.3846,-0.18675,-0.7919,0.12165,-44.1188,7.6875,22.9688
0.773572,1.2139,-1.3098,1.5738,-0.16235,0.01925,0.16205,-44.1188,7.6875,22.9688
0.793572,0.5041,-1.1427,1.4621,-0.36145,0.39065,0.29945,-41.5875,8.9625,26.8875
0.813572,-0.0053,-0.6629,1.1594,-0.50505,0.46885,0.40025,-41.5875,8.9625,26.8875
0.833572,-0.2815,-0.3474,0.816,-0.51115,0.18905,0.41365,-41.5875,8.9625,26.8875
0.853572,-0.2286,-0.157,0.735,-0.4006,-0.27825,0.31225,-39.7313,8.85,29.025
0.873572,0.0911,-0.0487,0.8648,-0.25215,-0.5696,0.14065,-39.7313,8.85,29.025
0.893572,0.3501,-0.285,1.0089,-0.22035,-0.62705,0.05875,-39.7313,8.85,29.025
0.913572,0.4577,-0.4245,0.9945,-0.29435,-0.48955,0.05085,-40.125,8.775,28.5375
0.933572,0.4572,-0.7301,1.1423,-0.389,-0.2825,0.0423,-40.125,8.775,28.5375
0.953572,0.4492,-0.9368,1.364,-0.4244,-0.08155,-0.0096,-40.125,8.775,28.5375
0.973572,0.3947,-1.03,1.6798,-0.38165,0.1377,-0.0841,-39.15,9.0563,29.325
0.993572,0.0429,-0.9884,1.7966,-0.3132,0.3821,-0.0859,-39.15,9.0563,29.325
1.013572,-0.2624,-0.9031,1.6827,-0.257,0.5042,-0.0249,-39.15,9.0563,29.325
1.033572,-0.3293,-0.5622,1.3328,-0.1739,0.5287,0.0424,-38.8594,8.61565,29.8594
1.053572,-0.2108,-0.0991,0.864,-0.1214,0.4554,0.0716,-38.5688,8.175,30.3938
1.073572,-0.1301,0.2129,0.431,-0.14105,0.32835,0.07705,-38.5688,8.175,30.3938
1.093572,-0.062,0.1823,0.1074,-0.2265,0.128,0.0716,-38.5688,8.175,30.3938
1.113572,-0.039,0.0004,0.0167,-0.2754,-0.0235,0.085,-39.6375,7.7813,29.5125
1.133572,-0.1126,-0.304,0.107,-0.2619,-0.1591,0.1364,-39.6375,7.7813,29.5125
1.153572,-0.102,-0.5645,0.2685,-0.2106,-0.2386,0.2194,-39.6375,7.7813,29.5125
1.173572,-0.0533,-0.6297,0.357,-0.1777,-0.2751,0.2878,-40.8,7.9875,28.8375
1.193572,0.1406,-0.579,0.4704,-0.1569,-0.2251,0.3147,-40.8,7.9875,28.8375
1.213572,0.5184,-0.4185,0.449,-0.17695,-0.14695,0.29825,-40.8,7.9875,28.8375
1.233572,0.7536,-0.3039,0.3071,-0.21485,-0.17745,0.27315,-40.7063,7.4063,29.4188
1.253572,0.91445,-0.26,0.321,-0.1997,-0.2093,0.2207,-40.7063,7.4063,29.4188
1.273572,1.02495,-0.3487,0.39235,-0.1495,-0.2508,0.1645,-40.7063,7.4063,29.4188
1.293572,1.1249,-0.45365,0.43905,-0.0762,-0.1555,0.1192,-39.4313,7.2938,29.7188
1.313572,1.1105,-0.5814,0.1971,-0.0945,0.03815,0.09605,-39.4313,7.2938,29.7188
1.333572,1.05765,-0.51035,0.1061,-0.1605,0.1854,0.0924,-39.4313,7.2938,29.7188
1.353572,0.8297,-0.2451,-0.0973,-0.2106,0.27645,0.0649,-38.6625,7.2,30.6
1.373572,0.7576,-0.4701,-0.1903,-0.22335,0.3369,-0.00175,-38.6625,7.2,30.6
1.393572,0.5694,-0.7079,-0.2089,-0.20145,0.29045,-0.009,-38.6625,7.2,30.6
1.413572,0.3474,-0.6342,-0.25,-0.12755,0.2013,0.0484,-38.5688,7.1063,30.3938
1.433572,0.2358,-0.525,-0.3469,-0.08235,0.13405,0.1028,-38.5688,7.1063,30.3938
1.453572,0.3806,-0.2678,-0.6353,-0.19415,-0.0192,0.04895,-38.5688,7.1063,30.3938
1.473572,0.4701,-0.1042,-0.8325,-0.30345,-0.12795,-0.0432,-39.15,6.8063,29.9063
1.493572,0.6647,-0.2114,-0.5198,-0.3896,-0.2153,-0.10125,-39.15,6.8063,29.9063
1.513572,0.7437,-0.5272,0.1572,-0.315,-0.16465,-0.0786,-39.15,6.8063,29.9063
1.533572,0.8119,-0.4711,0.5238,-0.1789,-0.0821,-0.0384,-39.39375,6.7594,29.7563
1.553572,1.167,-0.1294,0.5651,-0.0585,-0.07915,-0.09815,-39.6375,6.7125,29.6063
1.573572,1.7215,0.2789,0.6478,0.00935,-0.02655,-0.26315,-39.6375,6.7125,29.6063
1.593572,1.7266,0.2658,0.4798,0.03135,0.4029,-0.55635,-39.6375,6.7125,29.6063
1.613572,1.424,-0.0556,0.3218,-0.12625,0.93615,-0.6223,-39.4313,5.925,29.9063
1.633572,1.2922,-0.0505,0.0892,-0.3346,1.34235,-0.53015,-39.4313,5.925,29.9063
1.653572,1.2075,0.3744,0.1261,-0.51855,1.5708,-0.5002,-39.4313,5.925,29.9063
1.673572,1.2215,0.7028,0.8012,-0.53195,1.46515,-0.6131,-39.4313,5.5312,29.8125
1.693572,1.2215,0.7028,0.8012,-0.50745,1.38755,-0.66565,-39.4313,5.5312,29.8125
1.713572,1.6532,-0.2081,3.8305,0.27925,0.12065,-0.8972,-39.4313,5.5312,29.8125
1.733572,2.715,0.1092,5.4083,1.07095,-0.41875,-0.6443,-41.8875,3.3,27.2625
1.753572,3.2713,0.3993,7.202,1.804,-0.83115,-0.2595,-41.8875,3.3,27.2625
1.773572,4.3555,1.0398,7.2845,2.06665,-1.37225,-0.2668,-41.8875,3.3,27.2625
1.793572,5.8013,2.5482,7.7453,1.9408,-1.29405,-1.1293,-43.6313,1.05,24.9375
1.813572,5.6057,4.6314,11.2995,2.1784,-2.233,-1.67725,-43.6313,1.05,24.9375
1.833572,5.2786,3.5231,9.7979,2.6873,-2.2116,-1.7665,-43.6313,1.05,24.9375
1.853572,6.5468,3.3368,9.1888,3.54805,-2.07785,-2.1415,-42.9563,1.4438,26.0063
1.873572,7.1761,5.4305,6.4777,4.2351,-2.1945,-2.3339,-42.9563,1.4438,26.0063
1.893572,5.2384,4.446,5.9988,4.5199,-2.263,-2.1886,-42.9563,1.4438,26.0063
1.913572,2.5282,2.4223,2.3241,3.2163,-1.1719,-1.7634,-41.1938,1.3313,29.025
1.933572,0.819,4.1983,1.7283,0.7142,0.3869,-2.042,-41.1938,1.3313,29.025
1.953572,-0.7748,5.4489,-0.7909,-0.373,1.8226,-1.7915,-41.1938,1.3313,29.025
1.973572,-2.8238,0.9946,-0.7206,-0.2155,2.0925,-1.5654,-39.0469,2.16565,30.7875
1.993572,-3.5897,-1.9483,-1.1257,0.9195,0.1328,-2.3107,-36.9,3,32.55
2.013572,-3.5517,0.4628,-3.4502,1.8638,-1.1572,-2.9106,-36.9,3,32.55
2.033572,-4.0592,3.114,-4.9723,2.2731,-0.7028,-3.4555,-36.9,3,32.55
2.053572,-4.8214,0.2978,-7.8317,0.9684,0.0975,-3.1464,-37.4813,1.3313,31.1813
2.073572,-7.5382,-0.9385,-10.9509,-0.9534,0.4847,-2.406,-37.4813,1.3313,31.1813
2.093572,-6.8378,0.235,-8.8231,-1.2991,0.49935,-1.90085,-37.4813,1.3313,31.1813
2.113572,-6.4496,-2.3711,-4.8328,-0.4073,0.88965,-1.5618,-37.3875,-1.875,31.4625
2.133572,-6.4291,-2.9655,-6.559,0.0857,-0.6954,-1.9919,-37.3875,-1.875,31.4625
2.153572,-11.1093,2.669,-15.1701,-1.0951,-2.4254,-3.2411,-37.3875,-1.875,31.4625
2.173572,-6.8643,-6.0187,-10.1024,-2.06695,0.0125,-2.27225,-37.1063,-6.7688,30.975
2.193572,-6.8643,-6.0187,-10.1024,-2.4402,-0.87015,-1.3346,-37.1063,-6.7688,30.975
2.213572,2.216,-9.3425,10.3502,-0.987,-2.13035,-1.59115,-37.1063,-6.7688,30.975
2.233572,-9.6034,-11.2511,7.1947,-1.74695,-2.17365,-1.61555,-37.1063,-10.4813,30.4875
2.253572,-11.61215,-17.68805,0.6608,-1.805,1.627,-0.1067,-37.1063,-10.4813,30.4875
2.273572,13.9205,-26.097,9.3622,-0.9222,2.61475,0.4607,-37.1063,-10.4813,30.4875
2.293572,61.4805,-20.6714,28.7872,2.8272,11.86555,-1.6638,-34.7625,-16.5375,30.2063
2.313572,36.8633,9.0637,14.9542,-1.05175,15.684,-2.16535,-34.7625,-16.5375,30.2063
2.333572,2.2257,-14.6713,-1.6148,1.66165,5.8163,0.5597,-34.7625,-16.5375,30.2063
2.353572,-5.4529,-24.1503,-10.1223,2.20535,-2.0094,2.4008,-34.0688,-19.2563,28.9313
2.373572,2.2972,8.2056,-15.7855,0.78325,2.1945,1.7441,-34.0688,-19.2563,28.9313
2.393572,4.5036,-4.4997,4.2297,1.63595,2.42295,0.77775,-34.0688,-19.2563,28.9313
2.413572,4.9434,-2.3083,7.3958,0.7216,2.66365,0.76315,-43.4438,-19.0688,4.2188
2.433572,0.0406,3.786,-9.4334,0.16875,3.214,-0.02675,-43.4438,-19.0688,4.2188
2.453572,-7.8096,-0.4215,-3.4884,1.6586,3.437,0.8767,-43.4438,-19.0688,4.2188
2.473572,1.9672,-5.9226,0.3938,1.09295,1.9654,1.3147,-44.625,-15.2625,3.825
2.493572,-0.6968,-1.298,1.9086,0.4559,1.88845,0.432,-44.625,-15.2625,3.825
2.513572,-2.3834,0.6093,1.2049,0.5774,1.7058,-0.01075,-44.625,-15.2625,3.825
2.533572,0.0884,-0.4638,0.2972,1.1333,3.1358,-0.191,-45.1125,-14.68125,0.4594
2.553572,6.6161,-2.0142,-2.3968,1.5407,3.9666,-1.27595,-45.6,-14.1,-2.9062
2.573572,1.6487,5.1652,-0.3764,1.0795,2.39235,-1.99055,-45.6,-14.1,-2.9062
2.593572,-6.8034,4.5153,3.0909,0.48155,1.64655,-3.09995,-45.6,-14.1,-2.9062
2.613572,-8.3424,-2.4649,-2.0092,-0.07255,1.96115,-3.5037,-45.1125,-13.4063,-6.4125
2.633572,1.3347,-14.1223,-7.3049,-0.8514,1.11515,-2.38405,-45.1125,-13.4063,-6.4125
2.653572,2.5946,-4.9731,4.8551,-0.91735,-1.37845,-1.3346,-45.1125,-13.4063,-6.4125
2.673572,0.41,-0.8375,1.9311,-1.9377,-1.0025,-1.061266667,-42.2812,-16.2375,-12.1875
2.693572,0.41,-0.8375,1.9311,-1.9996,-0.9577,-1.026233333,-42.2812,-16.2375,-12.1875
2.713572,-1.2607,-1.3964,2.6087,-1.53315,-1.40405,0.3581,-42.2812,-16.2375,-12.1875
2.733572,2.2907,1.1902,0.2649,-1.4531,-1.3735,0.7314,-37.1063,-22.3875,-15.8063
2.753572,2.9578,-0.9544,0.1108,-1.3969,-0.4022,0.2194,-37.1063,-22.3875,-15.8063
2.773572,1.1401,-1.8403,-2.5839,-0.9852,-0.0455,-0.0114,-37.1063,-22.3875,-15.8063
2.793572,-0.5062,1.103,-3.2586,-0.1397,-0.2496,0.4943,-38.0813,-21.2063,-15.9
2.813572,-1.9042,2.3894,-2.0682,0.5456,-0.2056,0.454,-38.0813,-21.2063,-15.9
2.833572,-0.5009,-0.1272,-1.7665,0.5371,0.5959,0.1767,-38.0813,-21.2063,-15.9
2.853572,0.8831,-3.004,-1.0208,0.2475,0.5812,0.0667,-38.7563,-19.3688,-15.9
2.873572,1.3283,-3.8872,-1.1082,0.1156,0.3724,0.2085,-38.7563,-19.3688,-15.9
2.893572,0.8077,-1.9829,1.1323,0.0777,0.128,0.3745,-38.7563,-19.3688,-15.9
2.913572,0.6545,-0.8715,0.6731,-0.1837,0.5482,0.2353,-39.6375,-18.375,-15.2063
2.933572,0.2508,-1.1979,-1.3149,-0.1997,0.6435,0.1645,-39.6375,-18.375,-15.2063
2.953572,-0.4388,-0.8993,-0.4425,-0.0494,0.2696,0.3318,-39.6375,-18.375,-15.2063
2.973572,0.1386,-0.7069,0.8376,-0.0359,0.5599,0.22795,-39.2438,-19.0688,-15.9
2.993572,0.7558,-1.7891,0.0728,-0.0261,0.4633,0.1779,-39.2438,-19.0688,-15.9
3.013572,-0.6783,0.3344,-0.17475,0.0106,0.4053,-0.0726,-39.2438,-19.0688,-15.9
3.033572,-2.5364,0.6232,0.89335,0.1706,0.4334,-0.1349,-39.2438,-19.0688,-15.9
3.053572,-3.0609,0.567,0.1955,0.0644,0.5349,-0.0517,-38.7563,-18.375,-16.3875
3.073572,-0.5493,-0.0059,-0.7086,-0.02185,0.40165,0.0344,-38.7563,-18.375,-16.3875
3.093572,0.3759,-0.9127,0.5533,-0.18435,0.36375,-0.00165,-38.7563,-18.375,-16.3875
3.113572,0.8541,-1.239,-0.1082,-0.06705,0.376,-0.0231,-38.475,-18.1875,-17.9438
3.133572,0.8541,-1.239,-0.1082,-0.086,0.19755,-0.08715,-38.475,-18.1875,-17.9438
3.153572,-0.2859,-0.7516,-0.3572,-0.0848,0.29105,0.0057,-38.475,-18.1875,-17.9438
3.173572,0.2554,-0.5657,-0.7865,-0.0371,0.263,-0.00535,-37.2,-17.7938,-18.7313
3.193572,0.6871,0.3115,-1.6851,-0.00165,0.08035,-0.15255,-37.2,-17.7938,-18.7313
3.213572,-0.3046,-0.9281,0.3221,0.0508,0.2734,-0.0879,-37.2,-17.7938,-18.7313
3.233572,0.3867,-1.8494,-0.4844,-0.04875,0.41385,-0.06465,-36.9938,-17.8875,-19.125
3.253572,0.0149,-1.0576,-0.4834,-0.01575,0.37775,-0.0335,-36.9938,-17.8875,-19.125
3.273572,0.3845,-0.4663,-0.3227,-0.0225,0.30575,-0.0059,-36.9938,-17.8875,-19.125
3.293572,-0.2043,-0.2976,-0.0245,-0.0231,0.3021,-0.0212,-36.8063,-18,-19.3125
3.313572,-0.524,-1.0505,-0.0389,-0.0353,0.2801,-0.0414,-36.8063,-18,-19.3125
3.333572,-0.6311,-0.81465,0.05005,-0.0701,0.2648,0.0534,-36.8063,-18,-19.3125
3.353572,0.7152,-0.8525,-0.2031,-0.04815,0.2428,0.13205,-36.0188,-18.1875,-20.2875
3.373572,0.3334,-0.6832,-0.519,0.16935,0.2881,0.1028,-36.0188,-18.1875,-20.2875
3.393572,-0.1377,-0.2061,-0.5049,0.2231,0.33745,0.0374,-36.0188,-18.1875,-20.2875
3.413572,-0.4041,-0.5265,0.6201,0.1413,0.2184,0.04115,-35.4375,-17.7938,-20.775
3.433572,0.1538,-0.3864,-0.6302,0.10705,0.3271,-0.1281,-35.4375,-17.7938,-20.775
3.453572,-0.7034,-1.2899,0.5523,0.1088,0.2997,-0.09455,-35.4375,-17.7938,-20.775
3.473572,2.2148,-1.3498,-1.3824,0.0649,0.3216,-0.0243,-35.3438,-18.0938,-21.45
3.493572,0.354,0.9347,-0.8844,0.1467,0.38025,-0.04865,-35.3438,-18.0938,-21.45
3.513572,-0.3473,-0.4063,0.8946,0.0747,0.285,0.06855,-35.3438,-18.0938,-21.45
3.533572,0.189,-0.9534,-0.0787,0.1462,0.3772,0.0679,-35.10005,-18.0938,-21.40315
3.553572,-1.3084,-0.5225,-0.9784,0.17,0.32285,0.0814,-34.8563,-18.0938,-21.3563
3.573572,-0.0963,0.0429,0.0637,0.096,0.2911,0.09355,-34.8563,-18.0938,-21.3563
3.593572,0.9852,-0.5486,0.4642,0.1382,0.2331,0.0209,-34.8563,-18.0938,-21.3563
3.613572,-0.1655,-1.0319,-0.2887,0.27685,0.27885,0.09965,-34.275,-18.0938,-21.75
3.633572,-0.2626,-0.5965,-0.2146,0.1462,0.1328,0.0656,-34.275,-18.0938,-21.75
3.653572,-1.2409,-0.1293,-0.0063,0.1229,0.2013,0.0386,-34.275,-18.0938,-21.75
3.673572,0.1565,-1.2453,-0.4213,0.1095,0.1738,-0.0096,-34.275,-18.1875,-22.4438
3.693572,-0.04675,-1.60535,0.00805,0.1034,0.1598,-0.0126,-34.275,-18.1875,-22.4438
3.713572,1.7012,0.7634,0.3909,0.173,0.084,0.0386,-34.275,-18.1875,-22.4438
3.733572,-0.2483,-0.4755,-0.1954,0.1094,0.1646,0.1522,-33.4875,-18.375,-22.725
3.753572,1.6659,-1.7935,-1.1783,0.2109,0.1243,0.3367,-33.4875,-18.375,-22.725
3.773572,2.1214,-0.7942,-0.3016,0.3783,-0.0247,0.4455,-33.4875,-18.375,-22.725
3.793572,0.9087,2.5637,0.4756,0.2024,0.2281,0.1302,-33.7688,-18,-23.025
3.813572,-1.6376,0.7907,0.6576,0.0386,0.591,-0.1507,-33.7688,-18,-23.025
3.833572,-2.1302,-1.3415,-0.7629,0.0521,0.3466,-0.1239,-33.7688,-18,-23.025
3.853572,-1.1842,-1.4256,-1.4134,0.0569,0.08035,0.0136,-33.7688,-18.1875,-22.725
3.873572,0.2223,-0.6279,-0.1233,0.06865,-0.0559,0.1278,-33.7688,-18.1875,-22.725
3.893572,1.6478,0.7379,-0.1124,0.04105,-0.0864,0.0625,-33.7688,-18.1875,-22.725
3.913572,1.9786,-0.1185,0.0032,0.09115,0.3772,-0.22645,-32.9062,-18.5813,-23.6063
3.933572,-0.2828,-0.3768,0.6595,0.08565,0.1463,-0.2631,-32.9062,-18.5813,-23.6063
3.953572,-1.3429,0.40375,0.3121,0.1046,0.1793,-0.2215,-32.9062,-18.5813,-23.6063
3.973572,0.5428,-0.2231,-0.0194,0.0997,0.4566,-0.3438,-33.19685,-18.47815,-23.46565
3.993572,-0.9799,-0.637,-0.2973,0.231,0.1548,-0.24235,-33.4875,-18.375,-23.325
4.013572,-1.1691,-0.6254,0.5954,0.0929,0.0345,-0.053,-33.4875,-18.375,-23.325
4.033572,-0.26475,0.15775,1.21365,0.1462,0.1243,-0.0494,-33.4875,-18.375,-23.325
4.053572,0.1873,-0.5482,-3.5762,0.3899,0.47925,-0.3896,-33,-18.7688,-23.9062
4.073572,-1.2817,-1.9214,1.6177,0.0166,0.26785,-0.28385,-33,-18.7688,-23.9062
4.093572,-1.2817,-1.9214,1.6177,0.0105,0.20245,-0.2405,-33,-18.7688,-23.9062
4.113572,-1.492,-0.5356,-0.2361,0.0594,-0.1817,-0.2167,-32.5125,-19.4625,-24
4.133572,-1.3356,-1.1452,-3.6019,0.15225,-0.03025,-0.3755,-32.5125,-19.4625,-24
4.153572,-0.9278,-1.0276,-0.2723,0.18645,-0.16705,-0.23625,-32.5125,-19.4625,-24
4.173572,-0.7735,0.2507,0.7765,0.13215,-0.3369,-0.2307,-31.725,-20.0438,-24
